zeo,osda,Si/Al_ae,Si/Al_pred_mean,Si/Al_true_mean,Al/P_ae,Al/P_pred_mean,Al/P_true_mean,Si/Ge_ae,Si/Ge_pred_mean,Si/Ge_true_mean,Si/B_ae,Si/B_pred_mean,Si/B_true_mean,Na/T_ae,Na/T_pred_mean,Na/T_true_mean,K/T_ae,K/T_pred_mean,K/T_true_mean,OH/T_ae,OH/T_pred_mean,OH/T_true_mean,F/T_ae,F/T_pred_mean,F/T_true_mean,H2O/T_ae,H2O/T_pred_mean,H2O/T_true_mean,sda1/T_ae,sda1/T_pred_mean,sda1/T_true_mean,cryst_temp_ae,cryst_temp_pred_mean,cryst_temp_true_mean,cryst_time_ae,cryst_time_pred_mean,cryst_time_true_mean
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,7.887431589795657,23.106417210863523,30.99384880065918,0.00283946473149492,0.00283946473149492,0.0,3.6698099432941182,3.6698099432941182,0.0,14.445599986363662,14.445599986363662,0.0,0.09617475946205505,0.00813079099399201,0.10430555045604706,0.0049857643107595745,6.792585824701196e-05,0.005053690169006586,0.23747209803861044,0.06471296055513956,0.30218505859375,0.2160242383195543,0.00016703858836653387,0.21619127690792084,7.328116843492708,17.47145514747409,24.799571990966797,0.4583120567919137,0.05787942575203158,0.5161914825439453,5.485380144131142,148.49366953848605,153.9790496826172,2537.676201325091,2656.5594639593683,118.88326263427734
AEL,CCCNCCC,0.09123570881588486,0.0010229457189318777,0.09225865453481674,0.06245440922012757,0.8980317048049884,0.960486114025116,0.0,0.0,0.0,0.0,0.0,0.0,0.0004941582721590056,8.680779301310043e-05,0.000580966065172106,0.0,0.0,0.0,9.016917030567687e-05,9.016917030567687e-05,0.0,0.029215121693907324,0.0017551183179039308,0.030970240011811256,24.02835503737252,5.491309727031775,29.519664764404297,1.6371475512173066,1.974632864632834,0.33748531341552734,274.3971059634679,460.119060309171,185.72195434570312,1658.5112007463674,1733.510620912383,74.99942016601562
CHA,OSDA-free,2.3474231809415453,6.585975065823591,8.933398246765137,0.014240787142857142,0.014240787142857142,0.0,0.5000356591052632,0.5000356591052632,0.0,2.136754274368286,0.0,2.136754274368286,0.28744799497824003,0.5363341927836447,0.24888619780540466,0.3133844739097406,0.09813845099031432,0.41152292490005493,0.23323150891503497,0.10709825735846355,0.34032976627349854,0.06314667743176579,0.0003386096981132075,0.063485287129879,51.73096788762557,6.1014181292201375,57.8323860168457,0.00013850552359748427,0.00013850552359748427,0.0,41.97306050029306,110.63080607685538,152.60386657714844,13.282079117539396,73.72386683726596,60.44178771972656
MFI,OSDA-free,9.064910415177664,34.85199021958796,43.916900634765625,0.0,0.0,0.0,8.750567671111114,8.750567671111114,0.0,25.072412739109932,4.972196330714286,30.04460906982422,0.0934420649499988,0.22705941157626158,0.3205014765262604,0.0005112514956910569,0.0005112514956910569,0.0,0.05009840336526317,0.23110725077902394,0.2812056541442871,0.001423882819512195,0.001423882819512195,0.0,4.847886192408687,32.28256500998389,37.13045120239258,0.014539269947081889,0.02242088432666668,0.00788161437958479,61.9015038906215,110.450180679691,172.3516845703125,353.9616435841705,405.84104955951227,51.8794059753418
CHA,CCN(CC)CC,0.034203110533190084,0.18028164069132774,0.21448475122451782,0.061293865942412484,0.9962487476105033,0.9349548816680908,0.09045535067887932,0.09045535067887932,0.0,0.0,0.0,0.0,0.0009186623501591384,0.0,0.0009186623501591384,0.0,0.0,0.0,0.0,0.0,0.0,0.016033528379674228,0.0004716981132075472,0.016505226492881775,15.421103480755798,2.384985920489319,17.806089401245117,0.17757651878108383,0.8300044901441515,0.6524279713630676,402.19912444743863,585.5761843839621,183.37705993652344,25.358726467612023,16.279483829018837,41.63821029663086
LTA,C[N+](C)(C)C,2.228072978014918,4.890041924471827,2.661968946456909,0.23128333687782288,0.0,0.23128333687782288,1.6088146280000002,1.6088146280000002,0.0,0.8515050526315789,0.8515050526315789,0.0,0.44505177950152264,0.003976414449130436,0.4490281939506531,8.763201086956522e-05,8.763201086956522e-05,0.0,0.6709569295717455,1.6330328782869554,0.96207594871521,0.004932010732539126,0.007024511508695653,0.01195652224123478,38.30138952403803,26.48359887928228,64.78498840332031,0.9758267433749992,0.8667817084682625,1.8426084518432617,5.126589776364625,102.7023973452174,107.82898712158203,84.82313697672116,71.43507225179447,156.25820922851562
MEL,CCCC[N+](CCCC)(CCCC)CCCC,28.316015185863982,54.278371753246795,25.962356567382812,0.0,0.0,0.0,0.3412079257142857,0.3412079257142857,0.0,3.9325245142885805,3.8513595341733335,7.783884048461914,0.008651517905442524,0.13230378238126497,0.12365226447582245,0.03806285553353387,0.03955475047903615,0.0014918949455022812,0.11316421955663547,0.39129975765783176,0.2781355381011963,0.06135567274698795,0.06135567274698795,0.0,14.530260937296,27.99060545674697,42.52086639404297,0.07541981332246805,0.2769132702821925,0.20149345695972443,8.708567614385345,155.44877147180722,146.74020385742188,16.486754108156298,51.32910282543745,67.81585693359375
CHA,C1COCCN1,0.20806967427542594,0.43208806922247794,0.224018394947052,0.21183999334680137,0.7631829186786503,0.9750229120254517,0.006648936170212766,0.006648936170212766,0.0,0.0,0.0,0.0,0.050034998158536605,0.050034998158536605,0.0,0.0076540885048780516,0.0076540885048780516,0.0,0.02177801549268293,0.02177801549268293,0.0,0.17703905101473846,0.22715766127760925,0.05011861026287079,15.402416844771352,34.09950317899987,18.697086334228516,0.09479483011796075,0.7210276519911091,0.8158224821090698,7.000012923350795,187.23016123878048,180.2301483154297,591.6708668148682,695.0858143246338,103.41494750976562
ATO,CCCNCCC,0.04501837871647073,0.0019584111156444443,0.04697678983211517,0.03984516531018967,1.041645106373117,1.0017999410629272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028643844625543036,0.0003968253968253968,0.02904067002236843,45.30433948838802,2.4358185926666684,47.74015808105469,0.021695575706620396,0.3649810338095234,0.3866766095161438,0.9919727990909735,190.75598252317465,191.74795532226562,34.043271828289335,87.22853641569168,53.185264587402344
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,101.28727804019809,121.9599503119266,20.672672271728516,0.0,0.0,0.0,16.745723921455617,25.931014258064504,9.185290336608887,47.23352672790527,69.53299,22.299463272094727,0.0,0.0,0.0,0.0,0.0,0.0,0.17475191810968976,0.010753188935483871,0.18550510704517365,0.2522605515670839,0.45247387957096724,0.20021332800388336,0.5855988533682259,4.640591713648376,5.226190567016602,0.005333890423779991,0.2461720455741935,0.2408381551504135,0.5584252610950102,174.36093203870968,174.9193572998047,92.29438182290363,232.866903577487,325.1612854003906
