zeo,MMD
CHA,0.15549278259277344
AEL,0.5091972351074219
MFI,0.15737247467041016
LTA,0.6092100143432617
AFI,0.13216209411621094
IWR,0.6287002563476562
BEA,0.35666465759277344
MTW,0.07719993591308594
MEL,0.5616779327392578
LEV,0.2751188278198242
FAU,0.23970413208007812
BEC,0.4680509567260742
FER,0.02493762969970703
ATO,1.2939929962158203
MWW,1.7164082527160645
IMF,1.8282127380371094
AEN,0.37883567810058594
STF,0.3932456970214844
MAZ,0.7143411636352539
AEI,0.7691116333007812
GIS,2.13222599029541
TON,0.6557884216308594
ITE,0.9334468841552734
NON,0.08082771301269531
MOR,0.03901481628417969
AST,0.5939779281616211
PHI,1.005936622619629
SAV,2.042907238006592
UOV,2.6661229133605957
ITT,1.4610528945922852
MTT,0.8012628555297852
ITG,1.4693288803100586
CON,1.182570457458496
NSI,1.5493736267089844
ERI,0.4509754180908203
MTN,0.5409879684448242
MRE,0.8420963287353516
AFR,0.6365976333618164
SWY,3.4131603240966797
LAU,0.6014690399169922
DDR,0.43140125274658203
AFX,1.7838554382324219
UFI,4.113944053649902
ISV,1.7827205657958984
ANA,0.1756610870361328
CLO,3.332425594329834
OFF,1.7948532104492188
STI,4.960389137268066
CTH,0.2568216323852539
SFS,0.6316652297973633
AWO,0.40981006622314453
DOH,4.292952060699463
SOD,1.2292098999023438
STW,0.07514476776123047
UOZ,3.169711112976074
MEI,2.5968379974365234
ETL,2.5225906372070312
AVE,3.6808605194091797
SZR,0.6716213226318359
JST,1.1073598861694336
IFR,2.1000776290893555
IFW,2.9844260215759277
CGS,2.392385482788086
PWN,0.4138212203979492
ATS,1.2375917434692383
RTH,0.0741119384765625
EUO,0.012342453002929688
EMT,1.9898943901062012
BPH,0.7555112838745117
AWW,3.2780113220214844
ASV,0.5972332954406738
IHW,0.4387702941894531
RWY,4.904514789581299
LTJ,3.212768077850342
SFH,1.243448257446289
NES,-0.8265542984008789
IRR,1.9532032012939453
TUN,3.407076835632324
IWV,-0.1542673110961914
EON,0.5175771713256836
STO,3.118058681488037
ITW,-0.19153404235839844
SFW,3.9409117698669434
IFU,5.236227512359619
VFI,2.4776153564453125
EEI,5.069743633270264
SFG,3.156930923461914
LOS,4.704785346984863
SFV,5.85858678817749
IFO,4.814040184020996
RTE,5.089105129241943
MER,5.472349643707275
AFN,4.182721138000488
APC,4.085921287536621
SFN,1.6255788803100586
SSY,0.5243663787841797
PUN,5.797689914703369
LTL,3.881845474243164
UOS,4.956254482269287
CGF,4.188244342803955
AHT,1.9492254257202148
VET,1.3543767929077148
ABW,2.400787353515625
PWW,1.1791601181030273
