zeo,WSD
CHA,0.07634231577459506
AEL,0.12530481579908143
MFI,0.044763301588278986
LTA,0.25312384203426536
AFI,0.11344156089752008
IWR,0.26703078157037663
BEA,0.10232508775702015
MTW,0.0274042690510275
MEL,0.1379391482555742
LEV,0.04212638848538351
FAU,0.08543689849939445
BEC,0.2208054864460955
FER,0.035165028008510464
ATO,0.09043847799210435
MWW,0.5530565471129467
IMF,0.13259284544283995
AEN,0.08797002627173779
STF,0.23666676570946632
MAZ,0.03595197413389764
AEI,0.5636072916443062
GIS,1.0841045270691771
TON,0.22367476040586448
ITE,0.33967654343577847
NON,0.11457643626299696
MOR,0.010994477566407538
AST,0.25372135790707856
PHI,0.16824321420878574
SAV,0.7991512538529506
UOV,0.8933959669475421
ITT,0.3828011312325219
MTT,0.46451927928138564
ITG,0.39929943654989314
CON,0.21648071949839295
NSI,1.1452671902603164
ERI,0.09401445822288522
MTN,0.2967855896781494
MRE,0.2259969998098118
AFR,0.11524662674783145
SWY,0.6918359754910253
LAU,0.1954880170295154
DDR,0.04138018363908721
AFX,0.9731177709120642
UFI,0.3782156323853847
ISV,0.21408285795735532
ANA,0.07149809882095262
CLO,1.2421045100380916
OFF,0.004187926429110446
STI,1.352228945933671
CTH,0.052226282378669
SFS,0.15177369489938108
AWO,0.10488417401251843
DOH,1.5153058261088401
SOD,0.32131923572875754
STW,0.20494305327106116
UOZ,0.8750685324853159
MEI,0.1096692114034367
ETL,0.36531307158807
AVE,0.5622927908105335
SZR,0.3514408986988905
JST,0.7646218173579036
IFR,0.5533461648529429
IFW,0.7358127513317403
CGS,0.9440920911166558
PWN,0.0006927375855297633
ATS,0.30403252942713527
RTH,0.11588874276436217
EUO,0.27888392541905876
EMT,1.5093702226294177
BPH,0.6529558735670363
AWW,1.3746296122083486
ASV,0.17754437677802887
IHW,0.23815734339737438
RWY,1.5183267239339644
LTJ,1.1494775848170644
SFH,0.9797270080403653
NES,0.08128693091102074
IRR,0.0713667944732222
TUN,0.5962744704403162
IWV,0.09004964614519638
EON,0.22745264572165177
STO,0.741536777252601
ITW,0.9147276780844737
SFW,1.232003313337648
IFU,1.2710231279199695
VFI,0.7831176868858134
EEI,1.3112407878811725
SFG,0.8990620314421591
LOS,0.7812461068135022
SFV,1.7503642189278192
IFO,1.371448126229163
RTE,2.135044957011747
MER,1.9357365945378455
AFN,1.1191651423645808
APC,0.747848611749369
SFN,0.37485258680907085
SSY,0.0008990725690176433
PUN,1.0112896075981603
LTL,0.5902636606096338
UOS,0.5188485298537648
CGF,0.7143196675521262
AHT,0.2709814231535115
VET,0.032460034663315734
ABW,0.2460984973989038
PWW,0.02620042936048686
