zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.22167594516108008
AEL,CCCNCCC,0.3152460414803803
CHA,OSDA-free,0.1401455795227367
MFI,OSDA-free,0.09116318997300085
CHA,CCN(CC)CC,0.15459321394187006
LTA,C[N+](C)(C)C,0.31297924912419267
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.15521243654948275
CHA,C1COCCN1,0.12354940594016055
ATO,CCCNCCC,0.5031310400252954
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.98247604953082
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.776628588688265
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.48423502287908066
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.556212179632271
LEV,C[N+]12CCC(CC1)CC2,0.2868956953738736
AFI,CCCN(CCC)CCC,0.8315008923921043
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.7121126197289223
MAZ,OSDA-free,0.09018615029810767
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.568804273381922
AEN,CC[n+]1ccn(C)c1C,1.005567202568682
FAU,C1COCCOCCOCCOCCOCCO1,0.06419952652512874
FAU,CC[N+](CC)(CC)CC,0.10682292731112283
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1.1608620623970745
PHI,OSDA-free,0.11171726034229401
GIS,CCCNCCC,0.31481504130415217
LEV,C[N+]1(C)CCCCC1,0.32509351111841517
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.672255323022243
FER,C[N+]1(Cc2ccccc2)CCCC1,0.5179669017186482
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.6617583109520705
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.8146696887678362
SAV,C1CNCCCNCCNCCNC1,0.3637662777809461
AEI,CC[P+](CC)(CC)CC,0.33423319696209414
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.6468473837513287
NSI,c1cc(-c2ccncc2)ccn1,0.38538747192654066
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.7615830728305323
FER,C1CNCCN1,0.4838462218284727
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.6853993155252045
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.2229466064526279
MWW,CCCCCCC[N+](C)(C)C,1.185401281548418
MFI,CCN,0.35230705120465233
TON,NCCCCCCCCN,0.3009934664666911
AFR,CCC[N+](CCC)(CCC)CCC,0.6454841886877503
AST,c1ccncc1,1.1187993077249392
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.4577644763431878
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.34365271221358834
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.47838082078517247
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.26860358529571204
STF,CCC1CCCC[N+]12CCCCC2,0.6800349443093092
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.20990190408701107
CHA,CC(C)NC(C)C,0.670566043837435
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.24751236644896607
ITE,NCCNCCNCCNCCNCCN,0.513473449525534
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.7024781778189376
UFI,CC[N+](CC)(CC)CC,0.5537419531311681
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.73973724671948
CLO,C1CN2CCC1CC2,1.4004099772667584
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.3397943000517024
AFI,[CH]1C=CC=C1,1.006773624938926
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.5509027154614627
LAU,c1c[nH]cn1,0.9565478044951514
LEV,CC[N+](C)(C)CC,0.11361776191921183
OFF,C[N+](C)(C)Cc1ccccc1,0.5323418207974087
FER,NCCCCN,0.6379249035325881
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.16294911158883713
STI,CC[N+](CC)(CC)CC,1.212570484983371
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.7467758169478735
STF,CC1(C)C2CCC[N+](C)(C)C1C2,0.26198351236713413
MTN,C1CCNC1,0.6356465103073246
AFI,CCN(C(C)C)C(C)C,0.8747201911020561
AEN,CC[N+](CC)(CC)CC,1.0496327929740126
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.3515648848672416
AST,CC(C)[N+](C)(C)C,0.7827216107569483
MTW,C1CN2CCN1CC2,0.6408623979287176
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.6212886654226347
MTW,C1CCC[N+]2(CC1)CCCCC2,0.2525257129572289
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,1.08486440527972
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,0.5040509253323198
MFI,C1CCNC1,0.3817756776672864
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,0.8812620202545642
NON,CC1CCCN1,1.6125314492020837
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,1.067465411348529
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,0.8318629011649332
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.2548267847981439
BEC,CC[N+](CC)(CC)Cc1ccccc1,0.5926319626862661
CHA,CN(CCO)CCO,0.3447390637280463
FAU,Cc1cccc(C)[n+]1C,0.13226136056108734
NON,CC1CCCCN1,1.6886172060825
CHA,CN1CCNCC1,0.9297864933470001
ERI,C[N+]1(C)CCCCC1,0.4174236049667505
AFI,C1CCCNCC1,0.20123528258857387
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.6341918219293011
ITE,C[N+]1(C)CCCCC2CCCCC21,0.43895345357399174
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.3129352161034107
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.3183612331112495
AVE,C1CC[N+]2(CC1)CCCC2,0.35383951471591635
MWW,CCCCCC[N+](C)(C)C,1.177716792725731
STW,CCc1n(C)cc(C)[n+]1C,0.946126250469542
FER,CCCCN,0.8323409842389453
TON,CC(N)CN,0.7371062431146803
ETL,C[N+](C)(C)CCO,0.4881192022912686
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,0.5654405786100279
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6680073879488291
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.43979181538143186
MEI,CN(CCO)CCO,0.47291494083282193
AEL,CCNCC,0.26567071120619534
CHA,NCCNCCN,0.13950570853907798
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,0.9270725216037486
AEL,CCCCNCCCC,0.42414182467563183
MFI,CCCNCCC,0.8237042666510099
GIS,C[N+](C)(C)C,0.6793550875362522
FER,NC1CCCCC1,0.5792073893692752
SOD,C1CCC2(C1)CCC[NH2+]2,1.12576584353367
DOH,CC1CNCCN1,1.6706069040248686
TON,CCC(C)N,0.8001353595438423
STF,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,0.91709906899872
MOR,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.602622183763169
AFI,Fc1cccc(CN2CCCC2)c1,0.19553688604248945
AFI,CN1C2CCC1CC(O)C2,0.9600401490047941
MFI,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.15571586077464217
IFW,CN(C)[P+](CCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,1.1231314597739863
AWO,CNC,0.8437640437734704
JST,NCCN,1.4263897047636462
MFI,CN(C)CC(C)(C)CN(C)C,0.5486765129015694
STF,CC[N+]1(C)C2CCCC1CCC2,0.24474365482721486
PWN,C[N+]12CC[N+](C)(CC1)CC2,0.24206589560765113
MFI,CC[N+](CC)(CC)CCCCCCCCC[N+](CC)(CC)CC,0.5677429197344461
AEN,C[N+](C)(C)C,1.1937819292128191
BEA,C[N+](C)(Cc1ccccc1)Cc1ccccc1,0.8981061264479777
BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1,0.7080933010019829
MFI,CC[N+](CC)(CC)CCCCCCC[N+](CC)(CC)CC,0.5438197660730515
MTW,CC[N+]1(CC)CCCC2CCCCC2C1,0.43631012751721887
MTW,C[N+](C)(C)CCCC[N+](C)(C)C,0.36997681242824587
MOR,CN(C)CCCN(C)C,0.5584050319054545
CTH,Cc1cc(C)cc(Cn2cc[n+](C)c2)c1,1.0564022157144295
CGS,C1CN2CCC1CC2,0.8835795743660421
BEA,CC1CC[N+]2(CCCC3CCCCC32)CC1,0.32695573161717406
MRE,CC[N+](C)(C)CCCCCC[N+](C)(C)CC,0.7369130337789467
LAU,Cn1ccnc1,0.6091444487036969
EMT,CC[N+](CC)(CC)CC,1.164597525746491
TON,CCn1cc[n+](CC)c1,0.8004995732382034
CTH,Cc1cc(C)cc(Cn2cc[n+](C)c2C)c1,1.0250260881200761
SAV,C1CNCCNCCCNCCNC1,0.5567950229020882
DDR,C1CN2CCC1CC2,1.174172172416175
BEA,C[N+](C)(C)Cc1ccccc1,0.5763287323183768
MEL,CCCN,0.9396294779575709
MTW,N[C@H]1CC[C@H](N)CC1,0.7616976918564509
ATS,CCCNCCC,0.8846365522953509
MWW,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.6035087480376815
AFI,C1CN2CCN1CC2,0.6206576799437657
IHW,C[N+]1(C)CC2C(C1)C1C[N+](C)(C)CC21,0.5049234456536652
MTW,C[N+](C)(C)C1CC2CC1C1CCCC21,0.30097935388483443
IFR,OC1C[N+]2(Cc3ccccc3)CCC1CC2,0.5471542002450649
MTW,NCC1CCNCC1,0.6885959057778002
FAU,C(CCN1CCOCCOCCOCCOCC1)CN1CCOCCOCCOCCOCC1,0.07962045006051091
FER,Cn1cc[n+](C)c1,0.5987027058774186
AEL,CCN1C=CN(C)C1C(=O)[O-],1.6275536344902266
AEN,OSDA-free,1.2104088876387546
MTW,C[N+]1(C2CCCCC2)CCCC1,0.8196944079671151
MTW,CN(C)CCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCN(C)C)cc1,0.3943187451776593
GIS,NCCN,1.2035520785843496
MTW,C[N+](C)(C)CCCCC[N+](C)(C)C,0.5527636704612249
EUO,C[N+](C)(C)CCCCC[N+](C)(C)C,0.44043061710469644
MFI,CCn1ccc[n+]1CCCCCC[n+]1cccn1CC,0.5245558864878228
BEA,CCC[N+]1(C)CCCC1,0.5260079020772996
LTJ,OSDA-free,0.7628756958206513
MFI,CN(C)CCCCCCN(C)C,0.5939918279652457
MRE,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.38670354768616777
BEA,C1CC[N+]2(CC1)CCCC1CCCCC12,0.8032567749894965
MEL,CC1CC(C)C[N+](C)(C(C)C)C1,0.4593291334829104
MEL,CC1CC(C)C[N+]2(CCCC2C)C1,0.6926221314058325
BEC,C[N+]12CCN(CC1)CC2,0.9974549296949957
MFI,CCCC[N+]1(C)CCCC1,0.5535252240185191
BEA,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,0.697328310178466
BEA,Cc1c(C)[n+](CCCCCC[n+]2c(C)c(C)n(C)c2C)c(C)n1C,0.21218210097061718
RTH,CN1CCCCC1,0.7887395580398074
ASV,CC[P+](CC)(c1ccccc1)c1ccccc1,0.5657327761360471
RWY,NCCN(CCN)CCN,1.6012734350319608
MFI,CCCCC[N+]12CCC(CC1)CC2,1.1701677313756016
NON,C[N+](C)(C)C1CCCC1,1.1846044017387516
MOR,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.5652544538489689
MOR,C1CCC[N+]2(CC1)CCCCC2,0.5418472096588178
ANA,C[N+](C)(C)CCCC[N+](C)(C)C,0.6342908072665461
NON,CC1CC[N+](C)(C)CC1,0.6772487033471337
LEV,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.4875991073615956
ANA,CCCC[N+](CCCC)(CCCC)CCCC,0.6500967812445093
TON,CCC(N)CCCN,0.33912142364399467
MOR,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.5201388516925192
LEV,CC1CCCCC1N,0.8964665659947301
MFI,C1CCNCC1,0.39002203480631614
MTT,CC(C)CNCCCCCCCNCC(C)C,0.39023658070069206
MFI,CCCCO,1.0012469857331576
MFI,CC(C)N(C(C)C)C(C)C,0.7132626033554081
MEL,NCCCCCCCN,0.589178400269075
MTT,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.461060176737908
IWV,Cc1c(C)[n+](CCCCCC[n+]2c(C)c(C)n(C)c2C)c(C)n1C,0.5182398548868186
MEL,CCCC[N+]1(C)CC[N+](CCC)(CCC)CC1,0.4834017787774303
MEL,CCCCCCCCN,0.8459969813880854
MFI,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,0.5338036188015329
MOR,C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1,0.6664681684146192
MTW,CC1CC(C)C[N+](C)(C)C1,0.7082502494289087
MRE,C[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)C,0.789205568863748
MTW,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1ccc([N+](C)(C)CCCCCC[N+](C)(C)Cc2ccc([N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCCCCCC)cc2)cc1,0.3056650273074768
MOR,CCC[N+](C)(C)CCC,0.5764825031272702
MOR,CC(C)CN(CCCCCN(CC(C)C)CC(C)C)CC(C)C,0.7067449375233299
FAU,C1CCC2(C1)CCC[NH2+]2,0.11334469288197009
IRR,Cc1ccc(Cn2cc[n+](C)c2)cc1,0.9679491160796128
CON,CC[N+]1(CC)CCCC(C)(C)C1,0.6335652996285108
PHI,C[N+](C)(C)CCO,0.35412080851087546
AST,C[N+](C)(C)C,1.0006088483138764
STF,CC[N+]1(CC)C[C@H](C)CC[C@@H]1C,0.7154705290031789
IFU,c1ccc2c(c1)C[N+](C1CCCCC1)(C1CCCCC1)C2,1.1329772948803232
SAV,CN1CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)CC1,1.1705840847514868
MRE,CCCCCCCCC[N+](C)(C)C,0.7890945841469511
AWW,C1N2CN3CN1CN(C2)C3,1.1135716208024777
SFH,C[N+](C)(C)CC1(c2ccc(F)cc2)CCCC1,1.1771660763185279
BEA,C(CCC[N+]12CCN(CC1)CC2)CC[N+]12CCN(CC1)CC2,0.9260290322456282
BEA,C(CC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.6827825755864678
BEA,C1CC[N+]2(CC1)CCCC2,0.8558369002032814
BEA,CC(C)Cn1cc[n+](CC(C)C)c1,0.4367236694604256
BEA,C[N+]1(CC2CCCCC2)CCC(CCCC2CC[N+](C)(CC3CCCCC3)CC2)CC1,0.5874127341815458
BEA,c1ccc(C[N+]23CCN(CC2)CC3)cc1,0.593623730453212
