zeo,MMD
CHA,0.12241935729980469
AEL,0.4587287902832031
MFI,0.17775344848632812
LTA,0.439939022064209
AFI,0.8612251281738281
IWR,1.0763750076293945
BEA,0.27084922790527344
MTW,0.36414051055908203
MEL,0.22257328033447266
LEV,0.5950021743774414
FAU,0.21005725860595703
BEC,1.2721309661865234
FER,0.4784736633300781
ATO,1.3952503204345703
MWW,1.342677116394043
IMF,2.0262489318847656
AEN,1.6968488693237305
STF,0.3232884407043457
MAZ,0.22400665283203125
AEI,0.9223995208740234
GIS,0.9966139793395996
TON,0.4431037902832031
ITE,0.7058811187744141
NON,1.5943870544433594
MOR,0.6715879440307617
AST,1.1102190017700195
PHI,0.40000343322753906
SAV,0.3358182907104492
UOV,3.075259208679199
ITT,1.3607759475708008
MTT,0.3753166198730469
ITG,1.5760002136230469
CON,0.9612927436828613
NSI,0.6042823791503906
ERI,0.5146484375
MTN,0.7235350608825684
MRE,1.2595000267028809
AFR,1.303487777709961
SWY,1.7490119934082031
LAU,1.2726197242736816
DDR,0.40585899353027344
AFX,1.1258645057678223
UFI,2.967879295349121
ISV,1.584704875946045
ANA,0.7541942596435547
CLO,2.8964362144470215
OFF,2.0833187103271484
STI,3.785979747772217
CTH,3.097776412963867
SFS,2.902484893798828
AWO,1.3271980285644531
DOH,2.8380250930786133
SOD,0.9079732894897461
STW,2.2711353302001953
UOZ,1.7491402626037598
MEI,2.104053497314453
ETL,1.3699541091918945
AVE,1.2627673149108887
SZR,0.4237089157104492
JST,1.519160270690918
IFR,1.660064697265625
IFW,3.023446559906006
CGS,2.103557586669922
PWN,1.3270750045776367
ATS,2.679020881652832
RTH,1.639279842376709
EUO,0.17661285400390625
EMT,0.9563727378845215
BPH,0.5778918266296387
AWW,2.7819266319274902
ASV,0.3673243522644043
IHW,2.073330879211426
RWY,4.485476016998291
LTJ,3.1279454231262207
SFH,1.9055747985839844
NES,-0.30875587463378906
IRR,3.4242911338806152
TUN,2.090073585510254
IWV,0.512669563293457
EON,0.2652311325073242
STO,1.9763221740722656
ITW,-0.03125190734863281
SFW,2.523686408996582
IFU,3.8957066535949707
VFI,2.2683558464050293
EEI,2.918837547302246
SFG,4.232832431793213
LOS,3.897860527038574
SFV,1.0088520050048828
IFO,3.2209434509277344
RTE,4.15151309967041
MER,4.307243347167969
AFN,3.5963644981384277
APC,2.12249755859375
SFN,4.162292003631592
SSY,4.157232284545898
PUN,3.9964194297790527
LTL,3.263619899749756
UOS,4.085921764373779
CGF,3.226602554321289
AHT,3.5223770141601562
VET,3.030193328857422
ABW,3.5378189086914062
PWW,3.262185573577881
