zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.1701773255397984
AEL,CCCNCCC,0.13775126143156233
CHA,OSDA-free,0.3566759539058131
MFI,OSDA-free,0.047022248433650236
CHA,CCN(CC)CC,0.4202169731757961
LTA,C[N+](C)(C)C,0.2893712360530266
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.06141825147697186
CHA,C1COCCN1,0.12209188216815041
ATO,CCCNCCC,0.22456847690292706
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.8107824033082018
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.33315961902107144
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.3566667683611412
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.619625141608377
LEV,C[N+]12CCC(CC1)CC2,0.2535619959630422
AFI,CCCN(CCC)CCC,0.20090358784513043
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.11491935007917022
MAZ,OSDA-free,0.15254933182071762
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.341383455729233
AEN,CC[n+]1ccn(C)c1C,0.9459345701015108
FAU,C1COCCOCCOCCOCCOCCO1,0.11423338389259818
FAU,CC[N+](CC)(CC)CC,0.22379933457283635
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.661213941042448
PHI,OSDA-free,0.22542160699665037
GIS,CCCNCCC,0.5750537119756882
LEV,C[N+]1(C)CCCCC1,0.14015249213558567
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.46852268048234513
FER,C[N+]1(Cc2ccccc2)CCCC1,0.6336591871025894
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.43335479120583703
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.416944788027809
SAV,C1CNCCCNCCNCCNC1,0.24920670495807373
AEI,CC[P+](CC)(CC)CC,0.4116886308910943
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.3267112388383193
NSI,c1cc(-c2ccncc2)ccn1,0.6597527247122669
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.549072660655412
FER,C1CNCCN1,0.4592381011877205
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.26811624571391157
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.10698572679728198
MWW,CCCCCCC[N+](C)(C)C,0.6922439145912066
MFI,CCN,0.08645377062453025
TON,NCCCCCCCCN,0.1866930477570648
