zeo,WSD
CHA,0.15557432289339104
AEL,0.1425883924377867
MFI,0.038795768606238686
LTA,0.21547755739256258
AFI,0.2130840745772703
IWR,0.6903638830796656
BEA,0.047061012137254526
MTW,0.1886466166837855
MEL,0.0509878035101433
LEV,0.11063482257781614
FAU,0.13291346121618275
BEC,0.18526226137928867
FER,0.3607845542783825
ATO,0.22456847690292706
MWW,0.3027333631738762
IMF,0.3566667683611412
AEN,0.9482816342527305
STF,0.24375801704318822
MAZ,0.14961922304570924
AEI,0.3639985805524345
GIS,0.30665356230579166
TON,0.40762610012188194
ITE,0.3827911833587563
NON,0.8754688883986832
MOR,0.4146868788275275
AST,0.815705060112697
PHI,0.18917082292094675
SAV,0.08197349221349173
UOV,0.661213941042448
ITT,0.46852268048234513
MTT,0.15237731532588797
ITG,0.43335479120583703
CON,0.46005297454918437
NSI,0.592566658584543
ERI,0.37170090520630183
MTN,0.6614649042187423
MRE,0.36182456544548125
AFR,0.5025168463231877
SWY,0.20963451434004776
LAU,0.517522783155138
DDR,0.28742924789203766
AFX,0.8902403308035636
UFI,0.8225953254076159
ISV,0.32126982204844023
ANA,0.4539439285218014
CLO,1.2147074634061659
OFF,0.7220019908085777
STI,1.2659197740691224
CTH,0.759158200742644
SFS,0.6891989706069519
AWO,0.832015390176634
DOH,1.2634489298724678
SOD,0.40633385472412986
STW,0.17476857206297097
UOZ,0.7003844878645534
MEI,0.9085721229363899
ETL,0.17806385114404655
AVE,0.5292297838276411
SZR,0.15791907128368457
JST,1.8633527365890306
IFR,0.7209345237232675
IFW,1.1011346966344593
CGS,0.6899831795777585
PWN,0.14978922249929555
ATS,0.7358052967777886
RTH,0.8261904657319252
EUO,0.2818537088056975
EMT,0.916010350036322
BPH,0.4483687780116206
AWW,1.0843217782483667
ASV,0.6331481317527763
IHW,0.2907966645359076
RWY,0.3614516634955364
LTJ,1.0088498253288827
SFH,1.2123645379673311
NES,0.196605803428279
IRR,0.37412493800369884
TUN,0.32812407117194664
IWV,0.4125580315620446
EON,0.23641243369039394
STO,0.20330305991980763
ITW,0.6403578459557675
SFW,0.7641099618587002
IFU,0.4178162301485533
VFI,1.2774483942358712
EEI,1.016586844163203
SFG,1.8691957383896045
LOS,1.2284558673802297
SFV,1.8797632530464856
IFO,0.6295759318097185
RTE,1.51016753419127
MER,1.26201788870777
AFN,1.0978754192564208
APC,0.9477243081629705
SFN,0.84311229688585
SSY,0.7004811334051916
PUN,1.1004561913192725
LTL,0.6679189656030843
UOS,0.69579264505453
CGF,1.0267998383125354
AHT,0.715475124829599
VET,0.3966034085703366
ABW,1.316426792907172
PWW,0.4871169353400622
