zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.31906417482329624
AEL,CCCNCCC,0.16594402883315076
CHA,OSDA-free,0.25181384170081106
MFI,OSDA-free,0.14152034029940755
CHA,CCN(CC)CC,0.48749084655795205
LTA,C[N+](C)(C)C,0.39023340535942586
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.061138617993556105
CHA,C1COCCN1,0.09032543831570586
ATO,CCCNCCC,0.1662585404808421
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.0572485328579886
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.3458793195982322
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.5378716886029153
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.5301012083565111
LEV,C[N+]12CCC(CC1)CC2,0.26588785798506254
AFI,CCCN(CCC)CCC,0.3576071723316261
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5782125912422227
MAZ,OSDA-free,0.17746386747095333
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.27009645269039395
AEN,CC[n+]1ccn(C)c1C,0.9112967652584354
FAU,C1COCCOCCOCCOCCOCCO1,0.3135682950477289
FAU,CC[N+](CC)(CC)CC,0.3119453936461928
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.9961907258550979
PHI,OSDA-free,0.23291252281524777
GIS,CCCNCCC,0.4196832380232298
LEV,C[N+]1(C)CCCCC1,0.2590309558657531
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6061374705040155
FER,C[N+]1(Cc2ccccc2)CCCC1,0.5943313603774018
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.7054973116111989
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.6057095085272747
SAV,C1CNCCCNCCNCCNC1,0.2939241484021954
AEI,CC[P+](CC)(CC)CC,0.6073527836166018
