zeo,WSD
CHA,0.16723941449861335
AEL,0.18139758553905072
MFI,0.12640114574564357
LTA,0.22239717393071834
AFI,0.32880578825148987
IWR,0.7884337128372125
BEA,0.10180711842157086
MTW,0.15488746953275978
MEL,0.05395096740408192
LEV,0.2005773769439153
FAU,0.2793961844312076
BEC,0.553865135440646
FER,0.33033278019736717
ATO,0.1662585404808421
MWW,0.39235809343886185
IMF,0.5378716886029153
AEN,0.9626518502238577
STF,0.25184109908664304
MAZ,0.17784975659000274
AEI,0.5458024897100286
GIS,0.25631188897759694
TON,0.3586059946127498
ITE,0.44474236692876257
NON,0.9248061216948045
MOR,0.5441714231071775
AST,0.7757650615377287
PHI,0.20053752907044053
SAV,0.11624277069595745
UOV,0.9961907258550979
ITT,0.6061374705040155
MTT,0.266937602722198
ITG,0.7054973116111989
CON,0.5484924166263194
NSI,0.6419424229767463
ERI,0.43382264197147985
MTN,0.6045505115705925
MRE,0.3077060849940251
AFR,0.8855327957067076
SWY,0.21956812565939188
LAU,0.49611975010395537
DDR,0.2612826178251746
AFX,1.11367451126591
UFI,1.03176288247665
ISV,0.33882789165071675
ANA,0.5466639799329058
CLO,1.2941407848437234
OFF,0.8939282888689235
STI,1.419190295005556
CTH,0.7304222878308353
SFS,0.8165751361681034
AWO,0.7508927109989167
DOH,1.367123368896721
SOD,0.5631291116601155
STW,0.6363282414079314
UOZ,0.5849173151034134
MEI,0.6629203941048385
ETL,0.21977974078179283
AVE,0.42582819658635207
SZR,0.2745928478345205
JST,0.8379900649315141
IFR,0.8524317155925886
IFW,1.279433360759604
CGS,0.5008184471104155
PWN,0.2551427703918364
ATS,0.6447474384888188
RTH,0.9129998666916221
EUO,0.41839482702726555
EMT,0.8967474087453786
BPH,0.6695360895220118
AWW,1.3415222676782972
ASV,0.3211853380233685
IHW,0.49241747522041124
RWY,0.43946459196491094
LTJ,1.2226070184969298
SFH,1.2088882032163375
NES,0.2876446751758242
IRR,0.4137098418457164
TUN,0.6868367486054945
IWV,0.6265957411445271
EON,0.4069148132082663
STO,0.4040351785062842
ITW,0.7419978458790815
SFW,0.7395810139069547
IFU,0.6639128439148836
VFI,0.6815521839592066
EEI,1.0322246228580234
SFG,1.8211553439306578
LOS,1.1341741017694504
SFV,0.865807191509399
IFO,0.5955612179964507
RTE,1.7101806089288685
MER,1.462361035140205
AFN,1.1622411919688025
APC,0.897609149387564
SFN,0.8759899346954787
SSY,0.7442569150112047
PUN,1.2199858599753708
LTL,0.7026711731258538
UOS,0.7190076198439428
CGF,1.1620824315419391
AHT,0.47971787057751425
VET,0.900411939673093
ABW,1.4009130337030902
PWW,0.8868179991936223
