zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.9121599197387695
AEL,CCCNCCC,0.3478069305419922
CHA,OSDA-free,0.7905044555664062
MFI,OSDA-free,0.3708934783935547
CHA,CCN(CC)CC,1.5624971389770508
LTA,C[N+](C)(C)C,0.8293581008911133
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.19409847259521484
CHA,C1COCCN1,0.6636819839477539
ATO,CCCNCCC,1.0901603698730469
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.629234790802002
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.8066596984863281
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.8365097045898438
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,1.3052711486816406
LEV,C[N+]12CCC(CC1)CC2,1.0281400680541992
AFI,CCCN(CCC)CCC,0.5294055938720703
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.023815631866455
MAZ,OSDA-free,0.5406990051269531
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.8682670593261719
AEN,CC[n+]1ccn(C)c1C,1.9347023963928223
FAU,C1COCCOCCOCCOCCOCCO1,0.4108009338378906
FAU,CC[N+](CC)(CC)CC,1.1918354034423828
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,2.7066564559936523
PHI,OSDA-free,0.8654794692993164
GIS,CCCNCCC,2.500619888305664
LEV,C[N+]1(C)CCCCC1,0.644805908203125
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.211958408355713
FER,C[N+]1(Cc2ccccc2)CCCC1,2.05777645111084
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.9905600547790527
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,2.5061864852905273
SAV,C1CNCCCNCCNCCNC1,0.7563581466674805
AEI,CC[P+](CC)(CC)CC,1.6126251220703125
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.38033294677734375
NSI,c1cc(-c2ccncc2)ccn1,1.5068144798278809
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,1.2940454483032227
FER,C1CNCCN1,0.790837287902832
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,1.271132469177246
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.4968557357788086
MWW,CCCCCCC[N+](C)(C)C,3.7006969451904297
MFI,CCN,0.7059001922607422
TON,NCCCCCCCCN,0.4839296340942383
AFR,CCC[N+](CCC)(CCC)CCC,1.9206833839416504
AST,c1ccncc1,2.4273834228515625
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,1.297830581665039
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.36552906036376953
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.46775245666503906
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,1.9116697311401367
STF,CCC1CCCC[N+]12CCCCC2,1.6291532516479492
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.24109363555908203
CHA,CC(C)NC(C)C,2.5435991287231445
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.14844608306884766
ITE,NCCNCCNCCNCCNCCN,1.6566381454467773
