zeo,MMD
CHA,0.3163743019104004
AEL,0.3599872589111328
MFI,0.1502056121826172
LTA,0.38970327377319336
AFI,0.413546085357666
IWR,1.1360297203063965
BEA,0.13729000091552734
MTW,0.13808155059814453
MEL,0.11223030090332031
LEV,0.4792327880859375
FAU,0.4367837905883789
BEC,0.977269172668457
FER,0.5006923675537109
ATO,1.0901603698730469
MWW,0.7820024490356445
IMF,1.8365097045898438
AEN,1.495626449584961
STF,0.6089277267456055
MAZ,0.5149974822998047
AEI,0.9111919403076172
GIS,1.230334758758545
TON,0.3514580726623535
ITE,0.8111791610717773
NON,1.5521650314331055
MOR,0.5941429138183594
AST,1.0558266639709473
PHI,0.7011384963989258
SAV,0.5619440078735352
UOV,2.7066564559936523
ITT,1.211958408355713
MTT,0.29698753356933594
ITG,1.9905600547790527
CON,1.0163516998291016
NSI,1.2865447998046875
ERI,0.536860466003418
MTN,0.8075518608093262
MRE,0.7074756622314453
AFR,1.9206833839416504
SWY,1.9116697311401367
LAU,0.9495925903320312
DDR,0.5411968231201172
AFX,1.3067889213562012
UFI,3.5662689208984375
ISV,0.7486572265625
ANA,0.6106529235839844
CLO,2.8813862800598145
OFF,2.854109764099121
STI,3.9566240310668945
CTH,2.3336000442504883
SFS,2.9457430839538574
AWO,1.0510492324829102
DOH,2.5636463165283203
SOD,0.7831006050109863
STW,1.2420167922973633
UOZ,1.341331958770752
MEI,3.0570287704467773
ETL,0.604583740234375
AVE,1.759577751159668
SZR,0.3296546936035156
JST,2.0495924949645996
IFR,2.64151668548584
IFW,3.654445171356201
CGS,1.6456594467163086
PWN,1.161111831665039
ATS,1.7834949493408203
RTH,1.7321457862854004
EUO,0.21446609497070312
EMT,0.6529841423034668
BPH,0.6526603698730469
AWW,3.046919822692871
ASV,-0.10313129425048828
IHW,2.522611618041992
RWY,4.679998397827148
LTJ,3.0624470710754395
SFH,1.8288640975952148
NES,-0.5070085525512695
IRR,2.1416006088256836
TUN,3.314685344696045
IWV,0.8371038436889648
EON,0.0038022994995117188
STO,0.7973690032958984
ITW,-0.3440113067626953
SFW,2.779146194458008
IFU,2.529621124267578
VFI,0.9088773727416992
EEI,3.7435574531555176
SFG,4.3515849113464355
LOS,4.775412559509277
SFV,3.7118983268737793
IFO,2.1396541595458984
RTE,3.9911389350891113
MER,4.033212184906006
AFN,3.7138075828552246
APC,4.9678144454956055
SFN,3.843904972076416
SSY,3.7415080070495605
PUN,3.6920199394226074
LTL,3.0799355506896973
UOS,3.69863224029541
CGF,3.2491536140441895
AHT,1.7617597579956055
VET,3.728515625
ABW,4.183503150939941
PWW,3.344099998474121
