zeo,WSD
CHA,0.14272930624021327
AEL,0.2689791258613259
MFI,0.032487383499634426
LTA,0.4628606669420978
AFI,0.08029571429600882
IWR,0.5936178315781233
BEA,0.05183821399184986
MTW,0.03736466873169023
MEL,0.10403227685004646
LEV,0.13973795894391697
FAU,0.0740617699369985
BEC,0.5991726830246591
FER,0.04462679576619181
ATO,0.13804449182011425
MWW,0.46384915230277457
IMF,0.07143835985449172
AEN,0.6212794813994665
STF,0.2465316019489325
MAZ,0.10145757979689865
AEI,0.6911782554139128
GIS,1.0472895881607858
TON,0.23140502556865533
ITE,0.6886986245274836
NON,0.10082562046748936
MOR,0.023629290981280512
AST,0.14993630732190594
PHI,0.08124833450224475
SAV,0.15870565919633112
UOV,0.8134508918191663
ITT,1.0616268370396953
MTT,0.44360848992389595
ITG,0.5874305589475546
CON,0.27387807272422715
NSI,0.9928950312540918
ERI,0.032436787813523126
MTN,0.549836487161659
MRE,0.19902918152453358
AFR,0.25663030181997787
SWY,0.08513669927983669
LAU,0.7657351278439313
DDR,0.05886735321259613
AFX,1.013242957573265
UFI,0.7897880687684103
ISV,0.2135224657657608
ANA,0.09200778014963386
CLO,0.2251791053903397
OFF,1.8624425731745058
STI,1.5332252452327086
CTH,0.08505063810252031
SFS,0.04956925721614342
AWO,0.14820458372029577
DOH,0.24425861556575695
SOD,0.16462424912241025
STW,0.014097027576073794
UOZ,0.8796262323994801
MEI,1.0445322886918356
ETL,0.010314284292218897
AVE,0.4587264602065688
SZR,0.3560998289186553
JST,0.8945879238590542
IFR,0.643386572422971
IFW,0.8003325811972775
CGS,0.975125823790409
PWN,2.462375316417107e-05
ATS,0.2995032169195053
RTH,0.5265555348884652
EUO,0.20764085349165837
EMT,0.8107672082542445
BPH,0.3780811076702467
AWW,0.5534654503551575
ASV,0.5897033188566567
IHW,0.13335107605002697
RWY,2.142980315261049
LTJ,0.997082796700541
SFH,0.7997884482617972
NES,0.11988233827920126
IRR,0.02936670042650476
TUN,0.1807191672170868
IWV,0.18988428160501478
EON,0.6512916422530809
STO,0.7435764057845025
ITW,0.6973471199962693
SFW,0.49254306695797634
IFU,0.09455206743014094
VFI,1.060929777211396
EEI,1.0406103274790164
SFG,0.749614399016312
LOS,1.1253163603705314
SFV,1.1552020751784067
IFO,0.11482645750812978
RTE,2.023731609326717
MER,0.7342025158766181
AFN,0.47070525086355386
APC,0.9016798990224377
SFN,0.25700128991700566
SSY,0.12088264963645315
PUN,1.0158402448270012
LTL,0.30631552604845536
UOS,0.3897887322227249
CGF,1.6119911142519188
AHT,0.03917470651333172
VET,0.791294082835934
ABW,0.42359864292606847
PWW,0.023436144730965672
