zeo,MMD
CHA,0.28962039947509766
AEL,1.2146291732788086
MFI,0.056618690490722656
LTA,0.7332377433776855
AFI,0.04252147674560547
IWR,0.7165155410766602
BEA,0.07339763641357422
MTW,0.1203765869140625
MEL,0.3054924011230469
LEV,0.3639230728149414
FAU,0.17530059814453125
BEC,0.8230419158935547
FER,0.08453845977783203
ATO,1.7285261154174805
MWW,0.7269468307495117
IMF,0.743560791015625
AEN,0.35762882232666016
STF,0.658942699432373
MAZ,0.7232637405395508
AEI,1.189091682434082
GIS,1.8769288063049316
TON,0.2763357162475586
ITE,0.8113002777099609
NON,0.07698822021484375
MOR,0.09208393096923828
AST,0.6285557746887207
PHI,0.4592418670654297
SAV,2.9700560569763184
UOV,2.9645838737487793
ITT,2.415555953979492
MTT,0.23291301727294922
ITG,2.581177234649658
CON,1.1613616943359375
NSI,2.301633834838867
ERI,0.3973960876464844
MTN,0.5271730422973633
MRE,1.6585693359375
AFR,2.723513603210449
SWY,3.39164400100708
LAU,1.2863388061523438
DDR,0.7343130111694336
AFX,2.0108184814453125
UFI,3.658720016479492
ISV,1.6127052307128906
ANA,0.11853504180908203
CLO,2.7821521759033203
OFF,1.4464855194091797
STI,4.11665153503418
CTH,1.5481128692626953
SFS,0.9602384567260742
AWO,0.6250085830688477
DOH,3.8215370178222656
SOD,0.5802454948425293
STW,-0.028011322021484375
UOZ,2.1180481910705566
MEI,5.656042098999023
ETL,0.9504022598266602
AVE,2.5694308280944824
SZR,0.8331451416015625
JST,2.677640438079834
IFR,2.4410247802734375
IFW,0.5441436767578125
CGS,1.8871045112609863
PWN,0.2030172348022461
ATS,1.1771583557128906
RTH,1.4902429580688477
EUO,-0.028062820434570312
EMT,1.4551968574523926
BPH,0.7819652557373047
AWW,1.9696741104125977
ASV,0.7973027229309082
IHW,2.276460647583008
RWY,5.512803554534912
LTJ,4.0038628578186035
SFH,1.2808856964111328
NES,-0.7432613372802734
IRR,2.3859119415283203
TUN,3.195298194885254
IWV,1.7184104919433594
EON,0.3070335388183594
STO,0.7332305908203125
ITW,-0.043914794921875
SFW,5.778902530670166
IFU,1.7696590423583984
VFI,1.709212303161621
EEI,3.9429187774658203
SFG,5.4574079513549805
LOS,5.2531890869140625
SFV,6.933471202850342
IFO,5.8465986251831055
RTE,3.7334985733032227
MER,4.150254249572754
AFN,2.499940872192383
APC,5.719346523284912
SFN,3.4037179946899414
SSY,0.7080068588256836
PUN,4.825587749481201
LTL,5.365076541900635
UOS,3.3838415145874023
CGF,5.659088134765625
AHT,1.7267646789550781
VET,0.8298187255859375
ABW,4.116014003753662
PWW,1.4520301818847656
