zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.6775789260864258
AEL,CCCNCCC,0.7480392456054688
CHA,OSDA-free,0.8910865783691406
MFI,OSDA-free,0.25544261932373047
CHA,CCN(CC)CC,0.17161846160888672
LTA,C[N+](C)(C)C,1.4677047729492188
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.7455425262451172
CHA,C1COCCN1,1.2617106437683105
ATO,CCCNCCC,1.9385461807250977
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.7209968566894531
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.5212345123291016
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,2.047077178955078
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.5138940811157227
LEV,C[N+]12CCC(CC1)CC2,0.8386640548706055
AFI,CCCN(CCC)CCC,0.2106161117553711
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.1796560287475586
MAZ,OSDA-free,0.39762306213378906
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,4.418123245239258
AEN,CC[n+]1ccn(C)c1C,0.6797504425048828
FAU,C1COCCOCCOCCOCCOCCO1,0.6276721954345703
FAU,CC[N+](CC)(CC)CC,1.2078933715820312
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,3.774791717529297
PHI,OSDA-free,1.650160789489746
GIS,CCCNCCC,4.704942226409912
LEV,C[N+]1(C)CCCCC1,0.4737691879272461
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.7967424392700195
FER,C[N+]1(Cc2ccccc2)CCCC1,0.13696861267089844
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.8124732971191406
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.21632671356201172
SAV,C1CNCCCNCCNCCNC1,2.927898406982422
AEI,CC[P+](CC)(CC)CC,3.5934410095214844
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.9268646240234375
NSI,c1cc(-c2ccncc2)ccn1,3.0181374549865723
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,1.1397857666015625
FER,C1CNCCN1,0.3652524948120117
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.606938362121582
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,1.321152687072754
MWW,CCCCCCC[N+](C)(C)C,0.6097793579101562
MFI,CCN,0.23119640350341797
TON,NCCCCCCCCN,0.6254262924194336
AFR,CCC[N+](CCC)(CCC)CCC,0.9543895721435547
AST,c1ccncc1,3.9775099754333496
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.855316162109375
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.6670894622802734
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.6318521499633789
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,1.2579374313354492
STF,CCC1CCCC[N+]12CCCCC2,0.5736684799194336
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.7857961654663086
CHA,CC(C)NC(C)C,2.9203310012817383
MFI,CCCN(CCC)CCCCCN(CCC)CCC,-0.011311531066894531
ITE,NCCNCCNCCNCCNCCN,1.5463018417358398
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,1.507939338684082
UFI,CC[N+](CC)(CC)CC,3.316324234008789
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.6043796539306641
CLO,C1CN2CCC1CC2,1.9172592163085938
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.307373046875
AFI,[CH]1C=CC=C1,2.7170448303222656
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.09778022766113281
LAU,c1c[nH]cn1,0.23954105377197266
LEV,CC[N+](C)(C)CC,1.3466987609863281
OFF,C[N+](C)(C)Cc1ccccc1,1.8494939804077148
FER,NCCCCN,2.149472236633301
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.703038215637207
STI,CC[N+](CC)(CC)CC,4.22470760345459
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,2.635849952697754
STF,CC1(C)C2CCC[N+](C)(C)C1C2,-0.06972217559814453
MTN,C1CCNC1,1.3398075103759766
AFI,CCN(C(C)C)C(C)C,1.5978317260742188
AEN,CC[N+](CC)(CC)CC,1.181528091430664
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,2.164104461669922
AST,CC(C)[N+](C)(C)C,0.0604705810546875
MTW,C1CN2CCN1CC2,2.0983428955078125
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,0.23732852935791016
MTW,C1CCC[N+]2(CC1)CCCCC2,0.40929508209228516
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,0.053719520568847656
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,1.6721315383911133
MFI,C1CCNC1,1.1942720413208008
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,2.2765235900878906
NON,CC1CCCN1,0.11867237091064453
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,0.7291774749755859
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,1.0595736503601074
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,0.009060859680175781
BEC,CC[N+](CC)(CC)Cc1ccccc1,1.4032325744628906
CHA,CN(CCO)CCO,0.5521163940429688
FAU,Cc1cccc(C)[n+]1C,0.756678581237793
NON,CC1CCCCN1,0.1535472869873047
CHA,CN1CCNCC1,2.5107192993164062
ERI,C[N+]1(C)CCCCC1,1.2712583541870117
AFI,C1CCCNCC1,0.49080944061279297
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,1.6837000846862793
ITE,C[N+]1(C)CCCCC2CCCCC21,2.454667091369629
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.7826051712036133
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1.6419143676757812
AVE,C1CC[N+]2(CC1)CCCC2,1.944096565246582
MWW,CCCCCC[N+](C)(C)C,0.7903976440429688
STW,CCc1n(C)cc(C)[n+]1C,0.052191734313964844
FER,CCCCN,0.9850902557373047
TON,CC(N)CN,0.7409811019897461
ETL,C[N+](C)(C)CCO,1.5540809631347656
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,0.1812000274658203
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,2.139004707336426
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.11041641235351562
MEI,CN(CCO)CCO,0.8903121948242188
AEL,CCNCC,2.215116500854492
CHA,NCCNCCN,2.251601219177246
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,1.5891294479370117
AEL,CCCCNCCCC,0.24920368194580078
MFI,CCCNCCC,0.5641508102416992
GIS,C[N+](C)(C)C,0.6604337692260742
FER,NC1CCCCC1,1.4004621505737305
SOD,C1CCC2(C1)CCC[NH2+]2,0.9494609832763672
DOH,CC1CNCCN1,2.2436723709106445
TON,CCC(C)N,1.369659423828125
