zeo,MMD
CHA,0.16625022888183594
AEL,0.6818084716796875
MFI,0.07808685302734375
LTA,0.5291643142700195
AFI,0.10532093048095703
IWR,0.3660888671875
BEA,0.1914958953857422
MTW,0.05832481384277344
MEL,0.5605945587158203
LEV,0.2984476089477539
FAU,0.23599720001220703
BEC,0.13260555267333984
FER,0.049094200134277344
ATO,1.9385461807250977
MWW,1.716845989227295
IMF,2.047077178955078
AEN,0.40978336334228516
STF,0.12979459762573242
MAZ,0.37789058685302734
AEI,1.232987403869629
GIS,2.3309311866760254
TON,0.3745708465576172
ITE,0.46785831451416016
NON,0.07203960418701172
MOR,0.061187744140625
AST,1.0108060836791992
PHI,1.3591938018798828
SAV,2.0506296157836914
UOV,3.774791717529297
ITT,0.7967424392700195
MTT,0.44530582427978516
ITG,0.8124732971191406
CON,1.0356674194335938
NSI,2.6308608055114746
ERI,0.12851715087890625
MTN,0.8291130065917969
MRE,0.77947998046875
AFR,0.9543895721435547
SWY,1.2579374313354492
LAU,0.4075431823730469
DDR,0.40690135955810547
AFX,1.8302817344665527
UFI,3.316324234008789
ISV,1.507939338684082
ANA,0.0007448196411132812
CLO,1.9172592163085938
OFF,1.8494939804077148
STI,4.22470760345459
CTH,0.5488367080688477
SFS,0.581451416015625
AWO,0.30504512786865234
DOH,1.4410200119018555
SOD,0.4265141487121582
STW,-0.07637882232666016
UOZ,2.139004707336426
MEI,0.8903121948242188
ETL,1.5540809631347656
AVE,1.944096565246582
SZR,0.11041641235351562
JST,1.1086745262145996
IFR,1.6886663436889648
IFW,2.947946071624756
CGS,1.8244333267211914
PWN,0.5430412292480469
ATS,0.8287200927734375
RTH,0.2643594741821289
EUO,0.29630470275878906
EMT,1.0449318885803223
BPH,0.9006972312927246
AWW,2.9674816131591797
ASV,0.8747749328613281
IHW,2.737727165222168
RWY,4.3748860359191895
LTJ,3.5929336547851562
SFH,1.2165193557739258
NES,-0.3621702194213867
IRR,1.8572444915771484
TUN,2.9404191970825195
IWV,-0.504399299621582
EON,0.3734588623046875
STO,2.4918861389160156
ITW,-0.8787064552307129
SFW,6.875836372375488
IFU,2.997063636779785
VFI,1.6403732299804688
EEI,5.639551162719727
SFG,1.3703556060791016
LOS,5.057709217071533
SFV,7.1007537841796875
IFO,3.7152328491210938
RTE,5.098233222961426
MER,6.066339492797852
AFN,1.4035043716430664
APC,4.114902496337891
SFN,4.339784622192383
SSY,0.7891902923583984
PUN,4.989639759063721
LTL,2.867952346801758
UOS,2.7009143829345703
CGF,4.538722038269043
AHT,1.8724327087402344
VET,2.3570938110351562
ABW,2.3750600814819336
PWW,1.421586036682129
