zeo,WSD
CHA,0.09134806858671612
AEL,0.22642094152765949
MFI,0.026989422316210515
LTA,0.15075691102418542
AFI,0.029060295417710127
IWR,0.2226040003260375
BEA,0.041858324723601625
MTW,0.04026667656196442
MEL,0.29785623682775764
LEV,0.08192683052831477
FAU,0.14101928629055316
BEC,0.06914407971546306
FER,0.12331147197685915
ATO,0.1471757067492115
MWW,0.4836797586986311
IMF,0.3964977607075585
AEN,0.05521815200810713
STF,0.1901673565632025
MAZ,0.08381956554757908
AEI,0.6609785692581073
GIS,0.6254940993515814
TON,0.12403617670179914
ITE,0.1572357802173962
NON,0.07218775353578266
MOR,0.05633327063461975
AST,0.2951473373432721
PHI,0.7038607660417397
SAV,0.15716463691584637
UOV,1.0082837305972636
ITT,0.40669591896404084
MTT,0.21398843071644114
ITG,0.38100711793476305
CON,0.2842556197305393
NSI,1.378239728815908
ERI,0.16477779069369597
MTN,0.2246521438705507
MRE,0.46936016392454294
AFR,0.11240879552099045
SWY,0.4455479145236745
LAU,0.8511083445879635
DDR,0.13259638836948967
AFX,0.8295586879821967
UFI,0.309842911260255
ISV,0.23374123235744507
ANA,0.20936105339787325
CLO,0.208890836267371
OFF,0.009406735296919135
STI,0.9251828927352843
CTH,0.026288748912511935
SFS,0.15042893879217584
AWO,0.2351815554846872
DOH,1.2107079775889997
SOD,0.3175646448248526
STW,0.21637948041002614
UOZ,0.6796767160652475
MEI,1.000744983569018
ETL,0.10522392878926794
AVE,0.7995849624186331
SZR,0.1856337022341405
JST,0.8468450593633043
IFR,0.5927881293765714
IFW,0.08519642281506042
CGS,1.1293801569325983
PWN,0.00019086371768139504
ATS,0.04198954426619099
RTH,0.4263238094536955
EUO,0.2608983404501636
EMT,0.7906459267773782
BPH,0.4838193087629176
AWW,0.8094907581500355
ASV,0.4179725887247202
IHW,0.13994795186196018
RWY,0.5967517065728489
LTJ,1.3096464276196884
SFH,0.5597293680494216
NES,0.08580611748724346
IRR,0.07950056104602088
TUN,0.19146972178504626
IWV,0.01726136573958592
EON,0.3114406155540076
STO,0.6741929593371979
ITW,0.8306126543213612
SFW,1.8291274421027284
IFU,0.011940289749628021
VFI,0.7039868459093661
EEI,1.3361518068942422
SFG,1.0417966652595307
LOS,1.2302334400832038
SFV,1.7381063637793033
IFO,1.5595439650938445
RTE,0.47425483522458267
MER,1.1640868853265003
AFN,0.38042683171695746
APC,0.9255618107146186
SFN,0.5454335244248923
SSY,0.08500506837385124
PUN,1.0586014331297746
LTL,1.168743734321097
UOS,0.26476579356697216
CGF,1.6095947781789786
AHT,0.010249039042491078
VET,0.4303987633275992
ABW,0.3202002149543034
PWW,0.044383898964354414
