zeo,MMD
CHA,0.18250370025634766
AEL,0.504669189453125
MFI,0.06278800964355469
LTA,0.35170650482177734
AFI,0.16629505157470703
IWR,0.8282861709594727
BEA,0.06834793090820312
MTW,0.07656192779541016
MEL,0.11111736297607422
LEV,0.3097543716430664
FAU,0.21330738067626953
BEC,0.5573101043701172
FER,0.32919979095458984
ATO,0.9964990615844727
MWW,0.9662446975708008
IMF,1.9135351181030273
AEN,0.775446891784668
STF,0.38811492919921875
MAZ,0.40075016021728516
AEI,0.6880702972412109
GIS,1.3582983016967773
TON,0.15603256225585938
ITE,0.7517004013061523
NON,0.6349616050720215
MOR,0.22066307067871094
AST,0.6121325492858887
PHI,0.4736156463623047
SAV,1.582735538482666
UOV,2.932313919067383
ITT,1.8950161933898926
MTT,0.22064781188964844
ITG,1.4671216011047363
CON,0.6957387924194336
NSI,1.6380500793457031
ERI,0.44821929931640625
MTN,0.7775449752807617
MRE,1.076716423034668
AFR,0.9094085693359375
SWY,2.228057861328125
LAU,0.7749300003051758
DDR,0.43468427658081055
AFX,1.343297004699707
UFI,3.441661834716797
ISV,1.0542593002319336
ANA,0.18474483489990234
CLO,1.4443397521972656
OFF,1.5082368850708008
STI,3.8357462882995605
CTH,1.953902244567871
SFS,2.28961181640625
AWO,0.26924896240234375
DOH,3.48834228515625
SOD,0.835658073425293
STW,0.3603982925415039
UOZ,1.8552379608154297
MEI,3.379960060119629
ETL,1.309147834777832
AVE,3.9415693283081055
SZR,0.2515735626220703
JST,1.1311073303222656
IFR,2.047471046447754
IFW,2.638789653778076
CGS,1.9631171226501465
PWN,2.368626594543457
ATS,1.1002941131591797
RTH,1.423353672027588
EUO,0.04031181335449219
EMT,1.2128772735595703
BPH,0.7233901023864746
AWW,2.7325124740600586
ASV,0.6989130973815918
IHW,2.2406301498413086
RWY,5.752381801605225
LTJ,3.179710865020752
SFH,1.8651924133300781
NES,-0.6256132125854492
IRR,1.5260324478149414
TUN,2.0854835510253906
IWV,1.0760717391967773
EON,0.4098796844482422
STO,1.1683359146118164
ITW,-0.6014819145202637
SFW,2.856205940246582
IFU,1.4047908782958984
VFI,1.7557859420776367
EEI,3.104503631591797
SFG,4.3241729736328125
LOS,3.571678638458252
SFV,1.7741985321044922
IFO,2.0748891830444336
RTE,4.528674602508545
MER,4.4483466148376465
AFN,2.589784622192383
APC,4.15873384475708
SFN,3.502152919769287
SSY,3.30104398727417
PUN,3.5599141120910645
LTL,3.054900646209717
UOS,3.122908592224121
CGF,4.1252007484436035
AHT,2.2156991958618164
VET,1.8929834365844727
ABW,2.5417118072509766
PWW,3.3919105529785156
