zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.9589996337890625
AEL,CCCNCCC,2.442429542541504
CHA,OSDA-free,3.097484588623047
MFI,OSDA-free,3.163804054260254
CHA,CCN(CC)CC,1.6413087844848633
LTA,C[N+](C)(C)C,3.4183149337768555
MEL,CCCC[N+](CCCC)(CCCC)CCCC,3.1218042373657227
CHA,C1COCCN1,1.749741554260254
ATO,CCCNCCC,4.093104362487793
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.713357448577881
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,4.794545650482178
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,4.347328186035156
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,4.0069966316223145
LEV,C[N+]12CCC(CC1)CC2,3.8449573516845703
AFI,CCCN(CCC)CCC,4.858436584472656
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.624236583709717
MAZ,OSDA-free,3.356029510498047
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,5.077273368835449
AEN,CC[n+]1ccn(C)c1C,5.370790958404541
FAU,C1COCCOCCOCCOCCOCCO1,3.454549789428711
FAU,CC[N+](CC)(CC)CC,3.961550712585449
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,5.808862209320068
PHI,OSDA-free,3.55474853515625
GIS,CCCNCCC,4.665192604064941
LEV,C[N+]1(C)CCCCC1,3.50653076171875
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.479196548461914
FER,C[N+]1(Cc2ccccc2)CCCC1,4.617680549621582
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.617640018463135
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,6.118618011474609
SAV,C1CNCCCNCCNCCNC1,2.0645408630371094
AEI,CC[P+](CC)(CC)CC,3.6974782943725586
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,4.002040863037109
NSI,c1cc(-c2ccncc2)ccn1,3.063117027282715
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,4.087836742401123
FER,C1CNCCN1,3.4886856079101562
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,5.653706073760986
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,3.183718681335449
MWW,CCCCCCC[N+](C)(C)C,6.856807708740234
MFI,CCN,3.6094894409179688
TON,NCCCCCCCCN,3.23380184173584
AFR,CCC[N+](CCC)(CCC)CCC,3.128143310546875
AST,c1ccncc1,6.047469139099121
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,4.480646133422852
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,3.106581687927246
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,3.645211696624756
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,2.1689043045043945
STF,CCC1CCCC[N+]12CCCCC2,4.720390319824219
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,2.9836483001708984
CHA,CC(C)NC(C)C,3.820267677307129
MFI,CCCN(CCC)CCCCCN(CCC)CCC,3.415424346923828
ITE,NCCNCCNCCNCCNCCN,5.037167549133301
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,4.859533786773682
UFI,CC[N+](CC)(CC)CC,5.772705078125
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,5.5088067054748535
CLO,C1CN2CCC1CC2,5.878695964813232
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,3.462282180786133
AFI,[CH]1C=CC=C1,6.838002681732178
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,3.7528276443481445
LAU,c1c[nH]cn1,4.931568145751953
LEV,CC[N+](C)(C)CC,2.130293846130371
OFF,C[N+](C)(C)Cc1ccccc1,4.676435470581055
FER,NCCCCN,3.987520217895508
DDR,C[N+]1(C)C2CCC1CC(O)C2,3.1055431365966797
STI,CC[N+](CC)(CC)CC,6.6319451332092285
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,4.025679588317871
STF,CC1(C)C2CCC[N+](C)(C)C1C2,3.185880661010742
MTN,C1CCNC1,4.670594692230225
AFI,CCN(C(C)C)C(C)C,6.431143760681152
AEN,CC[N+](CC)(CC)CC,5.145386219024658
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,3.5615062713623047
AST,CC(C)[N+](C)(C)C,5.000784397125244
MTW,C1CN2CCN1CC2,5.666489124298096
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,4.19954252243042
MTW,C1CCC[N+]2(CC1)CCCCC2,3.464047431945801
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,6.624265670776367
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,4.0215559005737305
MFI,C1CCNC1,3.3665590286254883
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,5.461009502410889
NON,CC1CCCN1,7.026970863342285
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,6.665742874145508
MTN,N[C@@H]1C[C@H]2CC[C@@H]1C2,4.329947471618652
STF,CC12CCC(C[N+](C)(C)C1)C2(C)C,2.803995132446289
BEC,CC[N+](CC)(CC)Cc1ccccc1,4.2208452224731445
CHA,CN(CCO)CCO,1.8701534271240234
FAU,Cc1cccc(C)[n+]1C,3.724386215209961
NON,CC1CCCCN1,6.4360198974609375
CHA,CN1CCNCC1,5.881231784820557
ERI,C[N+]1(C)CCCCC1,4.734222412109375
AFI,C1CCCNCC1,2.0282163619995117
BEA,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,4.444746971130371
ITE,C[N+]1(C)CCCCC2CCCCC21,3.6695327758789062
MFI,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,3.5716333389282227
MFI,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,3.491387367248535
AVE,C1CC[N+]2(CC1)CCCC2,3.330052375793457
MWW,CCCCCC[N+](C)(C)C,6.891592502593994
STW,CCc1n(C)cc(C)[n+]1C,6.29132080078125
FER,CCCCN,3.6960692405700684
TON,CC(N)CN,5.676133632659912
ETL,C[N+](C)(C)CCO,4.040706634521484
ERI,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,3.1892080307006836
UOZ,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.470175266265869
SZR,CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,3.091305732727051
MEI,CN(CCO)CCO,3.532033920288086
AEL,CCNCC,1.3764867782592773
CHA,NCCNCCN,2.9144630432128906
MTW,C[N+]12CCCCC1C[C@H]1C[C@@H]2CC2CCCC[N+]21C,4.888427257537842
AEL,CCCCNCCCC,2.821453094482422
MFI,CCCNCCC,4.872227191925049
GIS,C[N+](C)(C)C,3.292724609375
FER,NC1CCCCC1,3.904362678527832
SOD,C1CCC2(C1)CCC[NH2+]2,4.630377292633057
DOH,CC1CNCCN1,6.690949440002441
TON,CCC(C)N,5.369130611419678
STF,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,3.8412904739379883
MOR,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,4.518078804016113
AFI,Fc1cccc(CN2CCCC2)c1,1.7745428085327148
AFI,CN1C2CCC1CC(O)C2,5.813423156738281
MFI,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,3.0658626556396484
IFW,CN(C)[P+](CCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,5.887967109680176
AWO,CNC,5.501438617706299
JST,NCCN,4.844240665435791
MFI,CN(C)CC(C)(C)CN(C)C,4.655988693237305
STF,CC[N+]1(C)C2CCCC1CCC2,2.9435787200927734
PWN,C[N+]12CC[N+](C)(CC1)CC2,4.830580711364746
MFI,CC[N+](CC)(CC)CCCCCCCCC[N+](CC)(CC)CC,3.6728954315185547
AEN,C[N+](C)(C)C,6.9160637855529785
BEA,C[N+](C)(Cc1ccccc1)Cc1ccccc1,6.116730213165283
BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1,6.04458475112915
MFI,CC[N+](CC)(CC)CCCCCCC[N+](CC)(CC)CC,3.5483341217041016
MTW,CC[N+]1(CC)CCCC2CCCCC2C1,3.372513771057129
MTW,C[N+](C)(C)CCCC[N+](C)(C)C,3.209108352661133
MOR,CN(C)CCCN(C)C,4.586579322814941
CTH,Cc1cc(C)cc(Cn2cc[n+](C)c2)c1,6.122917175292969
CGS,C1CN2CCC1CC2,6.4487481117248535
BEA,CC1CC[N+]2(CCCC3CCCCC32)CC1,3.048285484313965
MRE,CC[N+](C)(C)CCCCCC[N+](C)(C)CC,6.492272853851318
LAU,Cn1ccnc1,4.748379230499268
EMT,CC[N+](CC)(CC)CC,3.5141353607177734
TON,CCn1cc[n+](CC)c1,5.258810520172119
CTH,Cc1cc(C)cc(Cn2cc[n+](C)c2C)c1,6.081634044647217
SAV,C1CNCCNCCCNCCNC1,2.6305952072143555
DDR,C1CN2CCC1CC2,6.437085151672363
BEA,C[N+](C)(C)Cc1ccccc1,4.0022077560424805
MEL,CCCN,5.095861911773682
MTW,N[C@H]1CC[C@H](N)CC1,5.786822319030762
