zeo,Si/Al_rec,Al/P_rec,Si/Ge_rec,Si/B_rec,Na/T_rec,K/T_rec,OH/T_rec,F/T_rec,H2O/T_rec,sda1/T_rec,cryst_temp_rec,cryst_time_rec
DDR,0.7692307692307693,1.0,1.0,0.9230769230769231,0.46153846153846156,1.0,0.38461538461538464,1.0,0.38461538461538464,0.38461538461538464,0.7692307692307693,1.0
AFX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
UFI,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.7272727272727273
ISV,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,0.36363636363636365,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.5454545454545454,0.9090909090909091
ANA,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.9,1.0
CLO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.9,0.1,0.6,0.7
OFF,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STI,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888
CTH,1.0,1.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778
SFS,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.875,0.875
AWO,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0
DOH,0.14285714285714285,1.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.0
SOD,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,1.0
STW,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571
UOZ,0.16666666666666666,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666
