zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.2897502189634652
AEL,CCCNCCC,0.21779875487647588
CHA,OSDA-free,0.09248883670272051
MFI,OSDA-free,0.06303559226069907
CHA,CCN(CC)CC,0.7697210599309721
LTA,C[N+](C)(C)C,0.3429074719276823
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.4477965794666676
CHA,C1COCCN1,0.46429387100716385
ATO,CCCNCCC,0.150574787621256
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.6017327577490055
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.0160374893185329
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.07944276567973221
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.1075458809407675
LEV,C[N+]12CCC(CC1)CC2,0.10029455148704958
AFI,CCCN(CCC)CCC,0.03425282201334796
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.3643670991386033
MAZ,OSDA-free,0.04469168504636002
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.8733123035010985
AEN,CC[n+]1ccn(C)c1C,0.023895851313878346
FAU,C1COCCOCCOCCOCCOCCO1,0.054389730817197696
FAU,CC[N+](CC)(CC)CC,0.21842270691423846
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.39519234428016303
PHI,OSDA-free,0.4677276751800454
GIS,CCCNCCC,1.504689052763992
LEV,C[N+]1(C)CCCCC1,0.07113546784999472
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.0446730571093499
FER,C[N+]1(Cc2ccccc2)CCCC1,0.10152227409573879
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.038708497694701596
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.029536472789951224
SAV,C1CNCCCNCCNCCNC1,0.832486023465717
AEI,CC[P+](CC)(CC)CC,1.1423639318649155
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.47155121668806754
NSI,c1cc(-c2ccncc2)ccn1,1.2565101712988045
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.5051729104823062
FER,C1CNCCN1,0.09682579457106075
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.009583111401850117
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.46477709978388626
MWW,CCCCCCC[N+](C)(C)C,0.0013928633257019145
MFI,CCN,0.10915617586683296
TON,NCCCCCCCCN,0.17403413072580542
AFR,CCC[N+](CCC)(CCC)CCC,0.3979926208321807
AST,c1ccncc1,0.788968043572675
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.032193548240288916
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.3762583281745424
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.44902307192072033
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.30516063467440213
STF,CCC1CCCC[N+]12CCCCC2,0.5554589919190916
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.047302865849640344
CHA,CC(C)NC(C)C,0.22462881799441475
MFI,CCCN(CCC)CCCCCN(CCC)CCC,0.015551036492146397
ITE,NCCNCCNCCNCCNCCN,0.17857191936578498
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,0.2571291963648482
UFI,CC[N+](CC)(CC)CC,0.259700098030875
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.8503358869227804
CLO,C1CN2CCC1CC2,0.6388577339522009
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,0.17704240410408117
AFI,[CH]1C=CC=C1,0.12846039467519751
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,0.32021462104999354
LAU,c1c[nH]cn1,0.7928641303942499
LEV,CC[N+](C)(C)CC,0.30103516242667044
OFF,C[N+](C)(C)Cc1ccccc1,0.007492609473486808
FER,NCCCCN,1.1326012052879708
DDR,C[N+]1(C)C2CCC1CC(O)C2,0.055014313263072365
STI,CC[N+](CC)(CC)CC,1.1580656682591224
