zeo,WSD
CHA,0.11722100152033624
AEL,0.21259353529961394
MFI,0.0256197372428028
LTA,0.3245879406368858
AFI,0.029196478802264253
IWR,0.32427222766760844
BEA,0.05214887316295289
MTW,0.08419123744816612
MEL,0.3274725348015858
LEV,0.05800299192159679
FAU,0.10100515977530622
BEC,0.254981361457122
FER,0.039753469841531705
ATO,0.150574787621256
MWW,0.47629207716847216
IMF,0.07944276567973221
AEN,0.04895651014410611
STF,0.22459465966062275
MAZ,0.04302527632315008
AEI,0.7184164627385016
GIS,0.8757260200517698
TON,0.03948967790385932
ITE,0.19682486052495568
NON,0.07048425594586841
MOR,0.0696880260718041
AST,0.19732045260143108
PHI,0.4359126380316568
SAV,0.4877974228662626
UOV,0.39519234428016303
ITT,1.0446730571093499
MTT,0.23408039209427706
ITG,0.038708497694701596
CON,0.4480473221062634
NSI,1.1808600822824145
ERI,0.16082625001888456
MTN,0.24518201090622788
MRE,0.1056931114608206
AFR,0.3979926208321807
SWY,0.30516063467440213
LAU,0.5317096523648526
DDR,0.04725425663186933
AFX,0.894530052452438
UFI,0.259700098030875
ISV,0.2571291963648482
ANA,0.10096148784909029
CLO,0.6388577339522009
OFF,0.007492609473486808
STI,1.1580656682591224
CTH,0.05456124548747919
SFS,0.2650524570880214
AWO,0.062031938683494124
DOH,1.4818255183669846
SOD,0.16407943278914666
STW,0.03606158231190595
UOZ,1.2372242014109094
MEI,0.030305833775885416
ETL,0.41928553924979284
AVE,1.2070275238334383
SZR,0.28013501499134275
JST,1.332238408555117
IFR,0.9556794060803082
IFW,0.046838273183476595
CGS,0.7651785829637814
PWN,0.02374803453520232
ATS,0.521627944320071
RTH,0.3925078920800945
EUO,0.21022894190843222
EMT,1.0645467702375058
BPH,0.5724354381384016
AWW,1.2505685485513331
ASV,1.0291392157903987
IHW,0.7908867700427067
RWY,1.5237460745356102
LTJ,1.670869805991855
SFH,1.1976258014185102
NES,0.06206830782230402
IRR,0.13677563599045078
TUN,0.18199304381826592
IWV,0.10070644770438614
EON,0.6335357274669214
STO,0.40458977960925063
ITW,0.25693241694928826
SFW,1.9627588025479066
IFU,0.06615992407943655
VFI,0.5782440437338138
EEI,1.2319892447521723
SFG,0.006514540803425908
LOS,0.6720711061023295
SFV,1.799724402392683
IFO,0.2021353079830927
RTE,1.9516704957848925
MER,1.944041244544517
AFN,0.36075085905638565
APC,0.9807880954911155
SFN,0.5888379301877744
SSY,0.03340786064178428
PUN,1.0799574969832881
LTL,0.21588788605449716
UOS,1.017392119685519
CGF,1.5768982483149125
AHT,0.052234300666448685
VET,0.0009055096741951756
ABW,0.44272517236802134
PWW,0.024238524654831756
