,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,5.5289173,-0.6784167,-2.0306075,7.50133,-3.6233866,3.3893394,4.6875668,-0.2765548,1.6287999,6.5871406,6.148738,1.5872264,-4.266888,8.520427,2.2195191,2.8322473,-4.572353,3.6194344,4.8006606,2.1585007,0.09998482,0.34923398,2.127005,-2.1352816,-1.8383093,1.1092927,-3.424564,1.3653396,4.6636343,-0.21178925,1.1522982,-4.131149,-0.6868209,4.75928,-7.393946,-1.8913338,10.22362,1.1082134,-1.9413245,-8.396791,-6.6379313,-4.402108,-2.0701365,0.25378096,1.7658392,5.274095,5.208344,1.5095284,8.7809105,-9.259164,1.1581302,-3.9455545,3.3157213,-4.7499533,-1.7185612,1.1050142,0.66994613,3.5337596,-0.9319221,-3.6806421,-6.3968253,1.2865942,0.35090223,3.5366411
11,4.4259853,3.3719404,-2.4146407,10.006305,-2.2363794,2.5819228,6.128588,0.4057612,1.8239136,5.405171,6.9391,1.2444938,-1.2222438,4.5689487,3.4602077,4.625105,-3.404663,2.541878,1.4082886,1.388642,0.9200715,-0.72047496,-0.6080211,-2.4890463,-2.706844,0.5035702,1.0715142,1.5654113,2.6603546,1.5491997,-1.3747956,-5.254705,0.5917943,6.2850037,-6.257709,-0.44407076,8.019856,3.5686238,-0.89453375,-10.516508,-5.1704874,-1.4981694,-3.7907631,-1.368364,3.0472994,2.4956317,3.2116635,1.720201,8.451119,-6.260668,-0.3072364,-3.3343046,3.779896,-1.4502513,-0.86971855,-0.13797995,0.47049186,3.6282358,-0.6646254,-6.15788,-4.844707,1.2012163,1.3322468,4.072514
12,1.5220488,3.6674922,-5.836078,-0.7410169,-7.3240976,-0.67481685,16.852818,1.4211496,-7.574488,18.02315,3.1064138,-3.6264656,6.0393257,-10.01175,-2.7359397,-6.1911573,8.871666,-1.517778,5.8796096,6.007599,1.4969481,-28.13353,-12.5977,2.8776004,-0.8719534,-1.9311001,9.4796505,-0.5487678,-10.037494,2.4303994,3.6020763,-7.6870866,-6.655987,34.308426,-14.57977,4.701101,-1.3544238,16.237373,14.269504,5.4203286,5.1864233,-23.142742,-9.916467,1.848645,-0.7733716,9.503224,13.674182,-8.961024,23.216122,5.5235486,-0.1548236,-19.043642,8.489179,10.6554575,14.323213,4.8597107,-12.11688,2.4042192,2.1202388,-20.029707,19.201363,-4.5351753,11.042727,-6.13073
13,5.183379,3.024337,-3.8249235,7.863181,-2.5952923,1.8200548,6.93212,0.62585676,0.64073896,5.3382087,9.181157,-0.5959993,-4.5807266,7.970814,3.5572095,6.4856534,-7.7388053,2.568381,6.0112376,1.1526453,-1.3142663,0.15946661,-2.4527452,-4.2887964,-4.0011373,-0.66579914,-1.8840626,-2.7866013,6.767625,0.0025697947,4.790038,-6.146059,1.1274314,7.6891375,-8.064321,-3.3404732,8.630041,3.5069232,-1.2145754,-6.6009665,-6.8730073,-1.0307634,-2.122288,-2.3843505,4.0419817,3.7814083,7.625195,3.8932202,12.358081,-7.165626,-3.371946,-6.0965466,7.2797236,-1.7183748,-0.7400115,-0.6867598,-1.0878764,3.7751234,0.41388914,-5.377406,-8.113096,3.4186957,1.1824737,6.906367
14,5.3663063,-1.3079846,-4.1791844,5.227417,-4.370138,2.1130495,5.4501004,-0.38799366,-0.98747677,6.188001,9.884493,-1.8912828,-8.558498,10.979944,2.0170107,5.7954,-10.247751,3.5631454,9.238057,1.1058635,-2.5358272,0.8180792,-1.486923,-2.9089363,-2.0245082,-0.11167276,-5.851413,-3.2816987,9.823154,-0.559584,9.285527,-6.258969,0.33117968,5.025894,-9.169588,-3.660586,10.499245,2.4558115,-4.213162,-1.8342614,-8.922249,-3.9790475,0.4389751,-0.76780856,3.4132168,6.6933503,11.755657,4.90941,14.51429,-9.53206,-4.2735195,-6.8605604,8.652246,-4.5977864,-0.4594666,0.0036459565,-2.23931,3.3418162,1.7088369,-3.6905103,-9.245498,5.0051627,-0.50568354,7.6220407
15,-3.7731397,0.12054604,-2.9315019,4.7941947,3.7944875,-13.392372,-0.73351777,-6.931819,-20.335688,5.772547,-2.3177147,4.6035986,2.7353334,-5.682404,-6.35453,1.680178,-1.2720218,8.107205,0.16776994,7.3218236,8.727503,-6.0998545,0.5547244,-6.4936657,-10.038373,-1.5847759,-1.3643733,10.104231,3.7881987,14.511566,7.9726114,-9.956332,-7.2731047,3.3791149,-3.5578256,14.364781,-8.112503,9.950408,-2.1691847,11.277597,-7.1758103,-4.1512647,7.133168,-4.609005,-6.459651,-0.13587631,8.302475,-0.26188582,20.099113,-5.13809,0.46826276,1.2743065,2.6729648,13.639636,8.67413,-3.5754771,-12.100163,-2.923008,-3.3531692,-14.962545,6.4470563,5.082568,-5.825664,-2.727632
16,-0.002070196,-4.6481423,-4.2077303,3.7615793,-5.5839715,-5.738018,0.18849622,3.0101333,0.8330002,-5.464812,7.8734655,-7.7813354,-8.509391,10.156015,2.3749058,-1.4645454,-0.8110473,1.1665572,8.044205,1.2603296,3.5000765,0.8176459,1.3297977,-0.73342484,-1.6158686,-0.7231201,-4.9624534,-1.594082,-1.9570941,1.1144916,1.535555,2.874097,1.3085482,-0.58239615,-1.4627705,2.3144414,4.5025024,3.944258,-3.3273437,-1.2667522,-6.509832,1.7926235,1.8950617,1.2548349,-1.0945811,1.2229488,-2.2921922,-0.79637176,1.9429257,-12.282384,-1.3139005,-0.044573575,2.426256,1.9081124,-6.0466757,-0.3010361,7.454761,-3.3885872,-0.342562,0.38594237,-9.547319,-0.37053293,6.533285,8.396017
17,12.054495,9.736216,31.350893,14.050231,-19.896656,39.802,4.16765,8.990138,10.284983,22.729216,-9.634746,2.908076,22.15093,-1.184679,-14.658851,5.1590877,25.67604,-10.430435,-5.2942567,6.103106,-13.4356785,-6.538485,-10.725399,11.790999,9.342737,-16.391735,25.810656,4.088721,-9.509019,-1.6688024,-17.284153,9.994422,25.187271,4.369525,17.87645,4.596188,4.4150133,-10.572328,-9.940265,-11.5197315,7.7677293,-8.025611,0.5461675,-6.5494356,11.893707,29.237957,4.7117705,-15.5170965,-34.555275,23.628366,17.290703,-3.2800567,4.8780317,3.1225204,-1.1514971,16.173424,-5.8861985,13.082892,7.6715984,4.2228,10.076723,-4.797638,10.479565,-3.0063472
18,2.8532896,-10.140687,2.1399765,2.6574059,0.96681416,-1.2341447,12.938693,-0.5067332,-4.1325827,4.943189,-1.4158213,-4.3690915,1.5874225,2.8089542,-2.1360188,-5.003524,-7.4275875,0.78619474,5.697745,7.2475557,-8.537582,-1.0347533,1.0065854,-6.1942873,3.3526366,-3.4795482,2.5934675,-3.5465508,6.8483024,0.06527352,-5.91844,2.206604,0.60444206,-0.32954484,-0.70015347,3.8947341,-0.82993996,1.3332845,11.241805,-7.0992627,-10.570595,8.205728,1.4923604,-3.472275,8.306529,4.316152,-3.370608,4.1150994,2.9885414,-7.4956927,4.7478075,5.656423,1.072792,5.428592,-1.6654193,3.101235,-9.131883,1.2682629,-7.7184253,3.9657447,-7.1578183,1.7299967,-2.3273866,0.14255095
19,-2.4109244,-4.9460745,-15.150641,1.9192724,4.5390396,-18.772171,33.265465,-0.91616297,-27.01961,15.344609,20.169973,-10.625973,21.488,-9.560049,-4.691235,-11.694751,-8.5815935,3.0930145,12.387954,33.20834,-13.306372,-11.998184,-12.84931,-25.620352,-7.893847,-8.539081,-14.635783,10.220555,9.119657,12.011589,11.145948,-18.419035,5.12706,26.096266,-18.778955,19.654846,-9.87688,23.725554,-4.877349,22.463684,-4.9650655,-7.2404423,-0.59582424,-5.2213573,16.217093,4.5463862,12.436768,17.889482,48.09879,-1.0237768,-10.69764,0.19634911,13.422407,28.389046,1.6914046,-7.5014825,-24.025003,5.7459817,-30.281738,-26.307474,-9.414322,5.1005616,-6.3644123,23.708403
