,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,0.56425995,-4.693613,1.2767091,2.878374,0.23262393,-2.060996,4.0369763,-0.758005,-1.6947619,1.1130515,0.54015386,2.1556826,-1.0723602,-3.465707,1.964498,-2.516775,-1.3583475,0.30665892,2.7213938,0.2894654,-4.185197,-0.5632286,5.2682176,1.1007482,1.7687212,1.5334469,-0.43783933,-1.5030676,2.1598248,2.27582,0.23613866,0.59935164,2.3961837,0.9694165,-2.9995694,-4.2346954,2.0824416,1.157013,-0.7305789,-1.8577977,-1.7065978,-0.5655095,-2.2237008,-0.58782864,-0.7657181,0.31880084,-0.08833252,0.5789162,1.5850602,4.910309,-3.6253734,-2.3154006,-1.4011539,0.9654637,0.13864824,0.9936841,-3.5534027,0.061806794,1.5672728,-0.80833066,-3.8670049,0.5546867,-1.9114501,-1.8279119
11,3.565321,-0.99919444,6.122738,2.3552794,-1.5624399,3.90646,-7.7742,2.3149362,-2.8118312,5.24357,1.2368745,4.937274,2.9640012,-2.080054,5.4439683,-0.45949048,4.817749,-3.002326,-1.4802432,0.7676165,2.4127657,-2.0006464,0.3703498,-0.03168239,-0.30344516,7.6638746,-1.3987062,2.5964284,-0.677774,-2.1791792,-1.1516289,-1.0257,5.7760577,-0.20345584,2.3519194,-0.43535578,6.1028476,4.122951,-0.10249326,-2.820177,-0.60379016,-0.16024584,5.4260435,-1.5558819,-2.2120469,2.2567916,-2.4781542,5.6269846,1.7892166,2.997382,-0.12923075,2.413083,1.7215996,4.2791753,11.964576,-0.49550766,5.555525,1.0264653,7.405586,-5.5299125,-0.47486272,-5.438079,1.3444407,-0.74992657
12,-1.1421468,-4.5282226,2.2750022,2.0157137,-4.1504865,2.9075768,-4.9403634,0.09454653,-0.26212516,2.9958494,-1.560805,2.8088887,0.26003483,-2.538339,-0.11495474,0.9716976,-0.56911075,0.42498803,1.9934841,0.8237283,-0.0061129173,-3.0358512,3.7131915,1.2410322,-0.5045131,1.228132,-1.2738993,-3.8761325,3.4149427,0.3830341,0.9443472,-0.6940832,-1.0861025,0.29442936,0.14631234,-1.3031123,0.7612932,1.2880899,-0.38207453,-4.956321,1.4311244,0.7981623,1.0851331,-2.9964051,-1.1857059,-4.721056,1.372272,1.2791708,2.9625235,1.9929851,2.5510159,2.1758559,1.9396133,0.01929158,5.7947006,3.948788,-1.1135254,5.863442,0.68184924,1.2749114,-1.9940572,-1.890751,-0.32893658,-0.9056215
13,-4.0377736,2.7478335,-4.6286325,2.1736045,7.6919436,4.256856,4.125232,-0.52857816,3.3494575,-7.9869018,2.100398,-1.388725,9.88656,8.105261,-2.2216806,2.399557,5.173333,1.5555769,-12.026646,0.9457146,2.0683014,-4.153363,-1.3200787,0.9610038,-0.8949807,3.703274,2.4808576,-2.437348,2.3544586,1.0092341,3.6762104,-0.14782336,-3.2639067,-1.8822012,-1.8932426,3.6959767,-7.8201375,-2.1141083,-0.22683854,-1.4840121,0.59491104,1.2772276,5.3763013,3.2003863,-0.7330092,-4.5836706,1.6801056,4.368061,3.949789,-6.269634,3.4161174,-1.8818564,-0.39254275,2.0815463,0.42533615,5.624064,2.2539465,4.1715636,2.066853,1.725322,0.26936123,-4.8677416,-0.749034,-0.68698835
14,2.8792477,-9.099769,-7.7523546,7.1160574,3.3987486,-10.978895,-4.898572,-2.1335783,6.50312,-11.70067,-3.966811,-3.5263996,14.889425,-9.344241,-20.904915,11.87626,-8.646495,-5.638809,-6.9252195,0.91146445,7.0923967,15.5905695,-5.884212,-1.3401752,-7.822325,-9.43785,6.2124643,-5.843255,13.328924,15.646929,-8.207864,1.5236655,-4.3259454,5.9988437,-19.12031,9.089539,20.826159,-4.2280602,1.8499091,-1.6051451,-8.59476,7.715366,4.972244,-29.08487,-6.6205173,3.0905607,-5.545587,-19.561098,4.5098634,0.33745947,13.293652,8.907077,-4.3632855,6.385057,-6.3185363,-2.764624,20.156641,-13.868308,19.657322,-3.1694448,-15.514125,2.2634118,-7.227531,8.209343
15,-8.438663,-2.7589352,-3.5628047,3.2580488,5.8741617,-6.1156406,21.218529,-1.6939465,-13.659335,-3.1700075,9.861748,-14.003948,31.497366,8.508669,-11.012826,-8.705571,-4.176342,6.573717,-6.3472934,2.162731,-3.9244637,2.0775428,-0.043307453,0.4044417,-4.0580516,14.46898,10.656652,-5.693955,11.977648,4.736681,-0.18849058,-1.9887501,5.0120664,-10.783826,-5.367521,-4.303136,-6.5434756,-3.3253512,1.1150763,-3.4217162,0.4311896,-3.2754405,-7.4256663,-10.253379,-9.161243,-2.3476841,-3.9103382,-3.1896894,-8.52095,-3.2159605,-4.211277,-6.0910726,-1.2099035,7.678629,8.169021,1.090466,-2.8710463,2.604568,9.909272,12.012992,8.752716,-2.4821682,-9.746137,-6.5753922
16,-8.4160185,4.6125536,-3.1778228,-4.117543,-3.6529844,-6.5818353,-6.227511,-2.4562714,-3.3784397,5.520249,5.5085635,-12.592912,2.0037558,2.5137856,0.054076336,2.1058784,13.398739,6.1403565,-2.8701532,1.3387828,2.4832842,1.8731834,1.506487,-4.5039406,-0.43294543,-5.1661487,1.151391,-0.5610174,9.434143,-3.0720108,3.1062148,-3.8667412,7.706112,1.6589985,10.622303,0.275765,5.219812,-4.197205,3.5259,0.7143798,4.2492642,1.6173091,0.08110663,-8.390589,1.43774,-5.675129,0.6402718,-1.0320547,-1.1571617,2.8498049,1.506496,6.6449475,-5.3497114,-4.1697545,4.436292,-8.085659,-8.310288,1.7113934,-4.8982167,-2.0377104,7.063585,-1.2791991,-6.7544174,-0.6601976
17,-7.486415,-0.9020501,-0.914176,-0.8918964,1.0998492,0.26711065,3.4119234,3.0305066,2.8953469,2.642642,-5.1715245,-8.09649,5.984553,8.3151455,-4.0506644,-4.288238,0.99644744,1.7072862,-8.108478,2.3832476,2.5626698,0.049477458,-0.83418864,1.9455005,0.5806696,3.5773313,-0.06329733,5.6207204,4.5690517,-2.5771086,-2.7004936,-0.00095235184,-6.710238,-0.76913524,0.48716778,-3.0092747,-1.637591,5.1583543,-1.8061013,2.1112976,-5.7518206,3.569539,1.6500912,-2.8199642,-1.4652733,-1.5965141,3.786572,-6.4964857,-2.6705832,-4.485139,-0.007583216,-0.105704874,0.6500455,5.363439,-4.193562,-1.6860375,-3.2647188,6.82385,2.9830098,-2.7316043,-3.7476783,-0.26292554,-5.052437,8.421019
18,-3.0107594,-7.061892,-0.30737203,2.0460844,-1.184055,-3.2712026,10.245732,0.063537925,-1.9219815,2.8945484,3.0122776,-2.3425393,-0.14201415,-4.606994,3.2405047,-3.6669776,-4.9233017,1.5192381,5.519612,0.61653256,-7.213243,0.01837039,7.848266,1.6812087,4.14494,2.9595895,1.7650535,-4.4505916,7.3415184,-0.10494904,-0.4070534,0.87796056,4.3723555,2.6493561,-4.738954,-11.129382,4.7418137,4.1349974,-0.14934735,-4.4540415,-2.203107,-2.291315,-1.3336489,-2.2230494,-0.7854842,0.6935066,0.306809,-3.125556,1.3938257,7.5892606,-7.7647567,-3.9021828,-2.6031008,1.2364213,-3.643266,0.66766506,-8.693201,1.000084,1.3614787,-3.212959,-3.4613366,1.3403263,-4.150647,-3.8893576
19,-0.26861817,-1.1031097,-3.6697507,3.658712,1.5266784,-1.7756743,4.105884,0.08165184,-4.609985,-7.181203,2.3921697,0.26308283,4.299281,-6.078098,2.7440581,-5.1921506,2.0213087,1.4232651,-1.97904,0.6462035,1.2511939,-6.064106,3.115508,1.312379,2.7075071,5.1754413,-1.6134074,-2.9561315,5.2034044,0.845756,4.498412,-0.7322182,3.3996375,-1.9366596,-1.416107,-1.1134412,-2.1422262,-0.4819544,-0.3735475,2.239714,0.738802,-2.9395628,-0.19044307,-3.1952374,-0.9179318,1.7884772,0.15205674,4.91144,4.420951,4.8611035,-4.7445064,-0.6703088,-0.9632313,-0.11613804,2.4291763,-0.6306,-0.6873894,1.3348159,7.53964,-1.7139361,-1.2294704,-2.7625947,-2.9373355,-2.9503403
