zeo,MMD
CHA,0.24800729751586914
AEL,0.2973203659057617
MFI,0.0863809585571289
LTA,0.6701703071594238
AFI,0.08325004577636719
IWR,0.8783040046691895
BEA,0.12018299102783203
MTW,0.08281707763671875
MEL,0.09894561767578125
LEV,0.38715267181396484
FAU,0.4696798324584961
BEC,1.1085524559020996
FER,0.5783486366271973
ATO,0.907567024230957
MWW,0.9091134071350098
IMF,2.410280227661133
AEN,0.950861930847168
STF,0.36760759353637695
MAZ,0.6154956817626953
AEI,1.2611865997314453
GIS,1.1106510162353516
TON,0.07383060455322266
ITE,0.7161035537719727
NON,1.2603631019592285
MOR,0.38120174407958984
AST,0.8501982688903809
PHI,0.8779296875
SAV,0.5583229064941406
UOV,2.5623831748962402
ITT,1.2778863906860352
MTT,0.30495357513427734
ITG,1.5293965339660645
CON,0.8282170295715332
NSI,1.5078849792480469
ERI,0.39060115814208984
MTN,0.42118263244628906
MRE,0.5521764755249023
AFR,1.4729161262512207
SWY,1.741745948791504
LAU,1.6104936599731445
DDR,0.3616762161254883
AFX,1.0056943893432617
UFI,3.067145347595215
ISV,1.2673006057739258
ANA,0.42675209045410156
CLO,2.070852756500244
OFF,2.2985029220581055
STI,3.8410391807556152
CTH,2.2845020294189453
SFS,2.5726118087768555
AWO,0.4791994094848633
DOH,2.1168599128723145
SOD,0.8539090156555176
STW,2.0420570373535156
UOZ,2.1943559646606445
MEI,3.8005967140197754
ETL,1.0520744323730469
AVE,2.3074636459350586
SZR,0.17714977264404297
JST,1.762622356414795
IFR,2.3660783767700195
IFW,2.9236764907836914
CGS,2.71010160446167
PWN,2.233036994934082
ATS,1.5800304412841797
RTH,1.5485115051269531
EUO,0.43107032775878906
EMT,0.8781423568725586
BPH,0.4961233139038086
AWW,2.3792004585266113
ASV,0.5093827247619629
IHW,2.742635726928711
RWY,3.9953536987304688
LTJ,3.2071022987365723
SFH,1.6199026107788086
NES,-0.5539131164550781
IRR,2.616814613342285
TUN,2.7634286880493164
IWV,1.505849838256836
EON,0.23409461975097656
STO,0.6431703567504883
ITW,0.037976741790771484
SFW,2.975100040435791
IFU,2.042119026184082
VFI,1.3774547576904297
EEI,3.0819597244262695
SFG,4.548969268798828
LOS,4.1012654304504395
SFV,3.2115254402160645
IFO,2.170560836791992
RTE,3.757202625274658
MER,4.196413516998291
AFN,3.989867687225342
APC,4.676208019256592
SFN,3.645331382751465
SSY,3.6237778663635254
PUN,4.360138893127441
LTL,4.234157562255859
UOS,3.575160503387451
CGF,3.7031126022338867
AHT,1.546346664428711
VET,2.4445343017578125
ABW,3.3590970039367676
PWW,3.357950210571289
