zeo,WSD
CHA,0.1726052955377554
AEL,0.16403373939302213
MFI,0.04525363007392272
LTA,0.44763528195757923
AFI,0.07856212975160681
IWR,0.5169050324204951
BEA,0.07375082580709588
MTW,0.06363689763590404
MEL,0.1083581807733762
LEV,0.12793380006070404
FAU,0.13890523479581346
BEC,0.5405989035936993
FER,0.37751378579898004
ATO,0.08190888159095121
MWW,0.4458676772195357
IMF,0.7607083872694469
AEN,0.6278541118844541
STF,0.17124326375395915
MAZ,0.13714746736713912
AEI,0.5728948708895023
GIS,0.27061421355134746
TON,0.08451832387045129
ITE,0.45965744185817153
NON,0.8608489661386638
MOR,0.33333669593446447
AST,0.6225332181833689
PHI,0.22904681421597106
SAV,0.2965101380571598
UOV,0.9591432591260216
ITT,0.5364152677685503
MTT,0.2971562337585682
ITG,0.5815005710581547
CON,0.5849695520569841
NSI,0.8414873696047096
ERI,0.34983645294896915
MTN,0.4635887381228662
MRE,0.21083436262548963
AFR,0.7914654801534775
SWY,0.3559125598193554
LAU,0.9351304844591407
DDR,0.23193771238201838
AFX,0.8192137555582251
UFI,0.8047172715243369
ISV,0.5159727208655369
ANA,0.20106957067660258
CLO,0.6062930454490872
OFF,0.6488284872593515
STI,1.3466564902997833
CTH,0.5579022625814076
SFS,0.8765712839050812
AWO,0.3690273009106811
DOH,0.9078488290226869
SOD,0.537439561006734
STW,0.8618066935051825
UOZ,0.781149427157513
MEI,0.8492537704197132
ETL,0.4141768768767035
AVE,0.8237303834788849
SZR,0.36801329071020783
JST,1.2709496306468455
IFR,0.7740080288208687
IFW,1.074652944037521
CGS,0.9712153366621161
PWN,0.42564200688252596
ATS,0.559564118592945
RTH,0.9442817255594491
EUO,0.5583171595918066
EMT,0.9787027751042991
BPH,0.5048694500680795
AWW,1.1293243676517957
ASV,0.6115588342270388
IHW,0.8438192345285351
RWY,0.8231640510948315
LTJ,0.9168514667869994
SFH,1.2529146023174746
NES,0.2424914331913709
IRR,0.5601345486162161
TUN,0.6361660772536342
IWV,0.9485515380979023
EON,0.35448173510322684
STO,0.28931013541142625
ITW,0.7007142976420822
SFW,0.8585884749134345
IFU,0.5477346230232882
VFI,0.8069828094852873
EEI,0.49007144542392483
SFG,1.9422826241784144
LOS,0.8307988670604916
SFV,0.8810268940696815
IFO,0.40032818648893637
RTE,1.4823980609983165
MER,1.7041535523381652
AFN,1.175491745823617
APC,0.9322262198326894
SFN,0.7885805159386986
SSY,0.7586864666545804
PUN,1.264977283167248
LTL,1.005619758189115
UOS,1.0704564307761006
CGF,1.0061959161851908
AHT,0.2759533401931309
VET,0.4961055511755412
ABW,0.5759922897847857
PWW,0.6736273663759245
