zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.7239952087402344
AEL,CCCNCCC,0.2457284927368164
CHA,OSDA-free,1.0426340103149414
MFI,OSDA-free,0.21867752075195312
CHA,CCN(CC)CC,0.6541519165039062
LTA,C[N+](C)(C)C,0.5990276336669922
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.3557701110839844
CHA,C1COCCN1,0.44106388092041016
ATO,CCCNCCC,1.2130661010742188
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.637441635131836
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.4545788764953613
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.5088796615600586
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.7926039695739746
LEV,C[N+]12CCC(CC1)CC2,1.4482078552246094
AFI,CCCN(CCC)CCC,0.4493732452392578
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5612344741821289
MAZ,OSDA-free,0.5096282958984375
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.7622251510620117
AEN,CC[n+]1ccn(C)c1C,1.4583806991577148
FAU,C1COCCOCCOCCOCCOCCO1,0.502131462097168
FAU,CC[N+](CC)(CC)CC,1.0821237564086914
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,2.7969889640808105
PHI,OSDA-free,0.8762454986572266
GIS,CCCNCCC,2.577253818511963
LEV,C[N+]1(C)CCCCC1,0.8361806869506836
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.4416980743408203
FER,C[N+]1(Cc2ccccc2)CCCC1,1.4010734558105469
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.4775729179382324
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,2.2640180587768555
SAV,C1CNCCCNCCNCCNC1,0.9338703155517578
AEI,CC[P+](CC)(CC)CC,1.795053482055664
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.5022268295288086
NSI,c1cc(-c2ccncc2)ccn1,1.6042537689208984
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,1.6078362464904785
FER,C1CNCCN1,0.47370433807373047
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,1.4659013748168945
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.499786376953125
MWW,CCCCCCC[N+](C)(C)C,3.8826255798339844
MFI,CCN,0.47560596466064453
TON,NCCCCCCCCN,0.6059398651123047
AFR,CCC[N+](CCC)(CCC)CCC,1.0817060470581055
AST,c1ccncc1,2.3454246520996094
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,1.8150339126586914
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.4660344123840332
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.6068391799926758
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,2.294462203979492
STF,CCC1CCCC[N+]12CCCCC2,2.164182662963867
