zeo,WSD
CHA,0.14630037198400264
AEL,0.05750155961365726
MFI,0.07871632499363143
LTA,0.2754368957857123
AFI,0.0781049863504158
IWR,0.6290240684751993
BEA,0.06668579825183373
MTW,0.06264499054665776
MEL,0.11353566279358318
LEV,0.18529575588434852
FAU,0.12191303616670897
BEC,0.2936500066242358
FER,0.16084289355694759
ATO,0.04776483491333121
MWW,0.545265622399552
IMF,0.2363913590162266
AEN,0.4203309874670828
STF,0.3105037080690532
MAZ,0.0406598602713619
AEI,0.4069716303097735
GIS,0.5174633071386627
TON,0.13328004674794267
ITE,0.4066366971852421
NON,0.5519370086503141
MOR,0.2043996053187372
AST,0.25776880577852784
PHI,0.2128110962853572
SAV,0.23834761040480945
UOV,1.0842112158230204
ITT,0.4374271073067867
MTT,0.35431109865231714
ITG,0.4674645386426603
CON,0.5466686627794963
NSI,0.8251944443048713
ERI,0.1496334655260338
MTN,0.2662847011969285
MRE,0.23187386363512613
AFR,0.2103691447818316
SWY,0.3525570769796049
LAU,0.8620994907067594
DDR,0.3375457021868088
AFX,0.6030797641712002
UFI,0.681651239796857
ISV,0.49795750731467914
ANA,0.21826078515776176
CLO,0.40411642250930924
OFF,0.7766353874890697
STI,1.0729027716249897
CTH,0.5609572923396631
SFS,0.7418024869012619
AWO,0.3508426346259369
DOH,1.593304530296336
SOD,0.32309246496046573
STW,0.33826808961453647
UOZ,0.7127402352761539
MEI,0.6991729249959668
ETL,0.4134356724906152
AVE,1.5685357986803516
SZR,0.25755863626037334
JST,1.0469960077540728
IFR,0.7151721184413716
IFW,1.0458249153439025
CGS,0.6882942668520307
PWN,0.24284109340452392
ATS,0.4821766966716059
RTH,0.6792110188981122
EUO,0.3349666199815774
EMT,1.1337463659245155
BPH,0.4871724178581666
AWW,1.3532676569323159
ASV,0.6339604421415777
IHW,0.40367372061888385
RWY,0.408420558506798
LTJ,0.88469425352141
SFH,1.3574949581168836
NES,0.11837449565720161
IRR,0.2806587953219519
TUN,0.5123512480588538
IWV,0.6340956505595876
EON,0.6180964079604749
STO,0.34265830070005115
ITW,0.5248352552308477
SFW,1.0263982813992096
IFU,0.8043062795985849
VFI,0.5097146383693512
EEI,0.9420533691401922
SFG,1.8052655161913735
LOS,0.7365740801503369
SFV,0.7182100866802577
IFO,0.9444593734869997
RTE,1.7896668728095608
MER,1.4564464886881576
AFN,0.7618687934471075
APC,1.0575676135472976
SFN,0.6849139888825456
SSY,0.7762697852403718
PUN,0.9615784257190292
LTL,1.2792904179374056
UOS,0.7727287341382275
CGF,1.047291224667148
AHT,0.9335398322004969
VET,0.13417974343364403
ABW,0.6350797179942356
PWW,0.3244582105735153
