zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,3.7421493530273438
AEL,CCCNCCC,3.110581874847412
CHA,OSDA-free,4.9503679275512695
MFI,OSDA-free,5.173450469970703
CHA,CCN(CC)CC,4.885382652282715
LTA,C[N+](C)(C)C,4.540725231170654
MEL,CCCC[N+](CCCC)(CCCC)CCCC,4.66732120513916
CHA,C1COCCN1,5.169318199157715
ATO,CCCNCCC,5.148380279541016
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,5.263161659240723
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,5.627380847930908
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,5.862096786499023
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,4.814083576202393
LEV,C[N+]12CCC(CC1)CC2,5.750574111938477
AFI,CCCN(CCC)CCC,5.320840358734131
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,5.238977432250977
MAZ,OSDA-free,5.320316314697266
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,4.832605361938477
AEN,CC[n+]1ccn(C)c1C,5.808436870574951
FAU,C1COCCOCCOCCOCCOCCO1,4.678525447845459
FAU,CC[N+](CC)(CC)CC,5.20576286315918
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,6.495737075805664
PHI,OSDA-free,5.733842849731445
GIS,CCCNCCC,5.612871170043945
LEV,C[N+]1(C)CCCCC1,4.53740119934082
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.9981818199157715
FER,C[N+]1(Cc2ccccc2)CCCC1,3.7596139907836914
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.604546546936035
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,7.049662113189697
SAV,C1CNCCCNCCNCCNC1,4.538461208343506
AEI,CC[P+](CC)(CC)CC,5.029787540435791
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,3.98475980758667
NSI,c1cc(-c2ccncc2)ccn1,3.8440675735473633
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,3.9255309104919434
FER,C1CNCCN1,4.833589553833008
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,6.504069805145264
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,4.843096733093262
MWW,CCCCCCC[N+](C)(C)C,6.594990253448486
MFI,CCN,4.620206356048584
TON,NCCCCCCCCN,3.9041543006896973
AFR,CCC[N+](CCC)(CCC)CCC,5.493743419647217
AST,c1ccncc1,6.905584812164307
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,5.637977123260498
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,4.3433146476745605
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,3.995495319366455
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,6.793789386749268
