zeo,WSD
CHA,1.013980847763127
AEL,0.8534991288703904
MFI,1.3331786070287024
LTA,1.9533214981240112
AFI,1.508924670952671
IWR,2.3779031480493344
BEA,1.3713624685265573
MTW,0.882451707022174
MEL,1.6249793300838706
LEV,1.3949498593499696
FAU,0.650177116230992
BEC,2.070388509442788
FER,0.7252192126334012
ATO,1.378046431008297
MWW,0.8088577443517255
IMF,1.276882754949125
AEN,2.033195880146665
STF,0.8935209035036021
MAZ,1.5528373474081847
AEI,0.8584511430353008
GIS,1.149320328530508
TON,0.35796399534769197
ITE,0.9255011668413329
NON,1.7631740195234107
MOR,0.8786108263330737
AST,2.631911540687901
PHI,1.5684962605504367
SAV,0.8355118445338807
UOV,2.3578066672988953
ITT,2.2679531911298376
MTT,1.3583718612015456
ITG,1.394306054343435
CON,0.9214794784596536
NSI,0.7476609018931146
ERI,1.3240500329952618
MTN,1.176020648309377
MRE,1.2740107754320855
AFR,2.281879712422871
SWY,1.9782564412960943
LAU,2.328637002802183
DDR,0.831758589333147
AFX,2.5148394790135775
UFI,0.9613849739103575
ISV,0.7299698921555788
ANA,0.7768500458700036
CLO,3.2308360315240385
OFF,0.4617858511032711
STI,1.8134737422525014
CTH,1.0889114988451627
SFS,1.2347630843718396
AWO,2.4117318899023124
DOH,2.184448833692975
SOD,0.8870906313286189
STW,0.8487875359663772
UOZ,2.2858440521297254
MEI,0.542409562725459
ETL,0.6692844958958863
AVE,1.3198698541691782
SZR,1.7137596639160313
JST,2.967038359807274
IFR,0.6042162976684671
IFW,2.3027550358959283
CGS,2.076944865199637
PWN,1.6527494881735927
ATS,1.672612999173644
RTH,0.904469254584508
EUO,0.8391483434465772
EMT,1.5864850771889105
BPH,2.30890966541955
AWW,2.667110907981599
ASV,1.3094114054699757
IHW,0.7401727900991879
RWY,2.007746285429602
LTJ,1.8872435750014511
SFH,1.8894716580789057
NES,1.3179499577457796
IRR,1.1016618689253928
TUN,0.48995000945373
IWV,1.8067074255395994
EON,1.0986959369537481
STO,0.525250426319972
ITW,1.5114357551728679
SFW,0.612615394197661
IFU,2.242538577530543
VFI,2.3339877955025066
EEI,0.6071572313156106
SFG,2.3063889747244914
LOS,1.2799810136004108
SFV,0.8403931454113545
IFO,0.638106494391562
RTE,2.335514196591716
MER,2.554884796988852
AFN,3.0141718076659787
APC,0.10407116669922581
SFN,1.6657803576720238
SSY,0.9418437862013044
PUN,2.480871597170125
LTL,0.4979547133368607
UOS,1.0702859944038097
CGF,1.6553320825375262
AHT,1.6342534914571405
VET,0.6799864570416838
ABW,2.228799228627153
PWW,1.883789321622803
