zeo,WSD
CHA,0.08068453462655252
AEL,0.25046501777557506
MFI,0.038427304021180025
LTA,0.23122921774758565
AFI,0.020898978649673446
IWR,0.21756492970966568
BEA,0.07001995196958817
MTW,0.1164196786014341
MEL,0.6659220026593466
LEV,0.08625231355389137
FAU,0.11679773830829004
BEC,0.05629099311499071
FER,0.04859853328943635
ATO,0.22101087696177385
MWW,0.41409398643080764
IMF,0.3658654951999691
AEN,0.04162241401650611
STF,0.235792132349261
MAZ,0.07080826385231603
AEI,0.7005794996344283
GIS,0.6809095561934705
TON,0.0656466166793007
ITE,0.5626099365356803
NON,0.025122238607290234
MOR,0.10496168944048521
AST,0.08728419645255325
PHI,0.1962022996515558
SAV,0.408995419048257
UOV,0.06991495326557487
ITT,0.2811544553773645
MTT,0.17881429622429196
ITG,0.2681648978307809
CON,0.3023492071497498
NSI,1.1272284506984216
ERI,0.029334555450983894
MTN,0.37492607972475944
MRE,0.5531473583161882
AFR,0.01826001789432729
SWY,0.6800657839593381
LAU,0.4965210838652197
DDR,0.18474757356943025
AFX,1.0000164445395938
UFI,0.23233107004339515
ISV,0.3862773092549007
ANA,0.11664566563014522
CLO,0.1464760949829882
OFF,0.006286273719266457
STI,1.2494663920745586
CTH,0.03734503107901353
SFS,0.11071097975960294
AWO,0.06398039550535332
DOH,0.8441633219371143
SOD,0.2961516912658295
STW,0.006089375661136294
UOZ,0.9261541116973884
MEI,0.7525513181981616
ETL,0.12785894680763393
AVE,0.6818073600003971
SZR,0.2832100133671307
JST,1.2119483597115135
IFR,0.823902305332217
IFW,0.058203183309454516
CGS,1.1616716393671749
PWN,3.704709811673188e-05
ATS,0.1565397772079109
RTH,0.3270070446050174
EUO,0.3194848344524418
EMT,0.8474288861129169
BPH,0.35592417889003514
AWW,0.9618719143616943
ASV,0.16438229215255767
IHW,0.34038506890365205
RWY,1.2841813800616249
LTJ,0.9202333385029252
SFH,0.7702789260289716
NES,0.5612466573035892
IRR,0.33739921228995556
TUN,0.11865924733049686
IWV,0.11378648156800257
EON,0.8777275123905751
STO,0.11150805945988841
ITW,0.6734779279405028
SFW,1.9651793957857402
IFU,1.307915719619615
VFI,0.6058223728464875
EEI,1.3232755674181842
SFG,0.04307359479437104
LOS,0.9428073216913662
SFV,0.49360973000074415
IFO,1.7205003955040974
RTE,1.945140993152794
MER,1.977212590489663
AFN,0.34389142821844754
APC,0.774361651410705
SFN,0.30975877851234784
SSY,0.010214219703467692
PUN,1.026291349399769
LTL,1.3002964033909197
UOS,0.5206249658745772
CGF,1.770853720259761
AHT,0.1451636858367602
VET,0.028320242593135463
ABW,0.3279185505098694
PWW,1.0646344878301126
