zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.9798650741577148
AEL,CCCNCCC,0.90191650390625
CHA,OSDA-free,0.9569311141967773
MFI,OSDA-free,0.7170839309692383
CHA,CCN(CC)CC,0.4954080581665039
LTA,C[N+](C)(C)C,1.1124296188354492
MEL,CCCC[N+](CCCC)(CCCC)CCCC,1.6875004768371582
CHA,C1COCCN1,0.9695529937744141
ATO,CCCNCCC,1.754807472229004
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,2.525649070739746
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,2.6346235275268555
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,2.0835399627685547
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.5266151428222656
LEV,C[N+]12CCC(CC1)CC2,0.3190603256225586
AFI,CCCN(CCC)CCC,0.05167198181152344
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.7502584457397461
MAZ,OSDA-free,0.6338844299316406
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,3.4285073280334473
AEN,CC[n+]1ccn(C)c1C,0.46031951904296875
FAU,C1COCCOCCOCCOCCOCCO1,0.6727399826049805
FAU,CC[N+](CC)(CC)CC,1.0799751281738281
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.9573507308959961
PHI,OSDA-free,0.920750617980957
GIS,CCCNCCC,3.963899612426758
LEV,C[N+]1(C)CCCCC1,1.124039649963379
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.1757354736328125
FER,C[N+]1(Cc2ccccc2)CCCC1,0.1484699249267578
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.4098877906799316
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.45505619049072266
SAV,C1CNCCCNCCNCCNC1,1.1327295303344727
AEI,CC[P+](CC)(CC)CC,3.2041678428649902
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.9191169738769531
NSI,c1cc(-c2ccncc2)ccn1,4.230993270874023
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.5504350662231445
FER,C1CNCCN1,0.43072986602783203
