zeo,MMD
CHA,0.2270488739013672
AEL,0.27178192138671875
MFI,0.1663188934326172
LTA,0.15888166427612305
AFI,0.031311988830566406
IWR,0.5780611038208008
BEA,0.05720996856689453
MTW,0.08180713653564453
MEL,0.22710227966308594
LEV,0.3050107955932617
FAU,0.22386646270751953
BEC,0.10356616973876953
FER,0.25389671325683594
ATO,1.435647964477539
MWW,0.8251819610595703
IMF,2.727296829223633
AEN,0.37154293060302734
STF,0.6619930267333984
MAZ,0.1622152328491211
AEI,1.159407615661621
GIS,0.865565299987793
TON,0.11324882507324219
ITE,0.3687620162963867
NON,0.7463102340698242
MOR,0.19763469696044922
AST,0.24079608917236328
PHI,0.7490997314453125
SAV,0.27585411071777344
UOV,3.4091925621032715
ITT,0.6265220642089844
MTT,0.4699373245239258
ITG,1.750847339630127
CON,1.2330255508422852
NSI,1.6728386878967285
ERI,0.39058876037597656
MTN,0.3947486877441406
MRE,0.5210790634155273
AFR,0.38864612579345703
SWY,0.676976203918457
LAU,0.6748170852661133
DDR,0.5146636962890625
AFX,0.753509521484375
UFI,1.977376937866211
ISV,1.6518707275390625
ANA,0.25755786895751953
CLO,3.1933841705322266
OFF,1.3420753479003906
STI,2.1513586044311523
CTH,0.49050331115722656
SFS,3.118851661682129
AWO,0.3079843521118164
DOH,1.110795021057129
SOD,0.4435453414916992
STW,0.6566667556762695
UOZ,2.2904410362243652
MEI,2.129873275756836
ETL,0.5359687805175781
AVE,0.41184425354003906
SZR,0.41663074493408203
JST,1.1118159294128418
IFR,2.34342098236084
IFW,2.951565742492676
CGS,1.3312969207763672
PWN,2.8674097061157227
ATS,1.6390571594238281
RTH,1.4642457962036133
EUO,-0.026575088500976562
EMT,1.3075966835021973
BPH,-0.1181802749633789
AWW,3.0258545875549316
ASV,0.7632622718811035
IHW,1.7398042678833008
RWY,0.237762451171875
LTJ,2.9325923919677734
SFH,1.356247901916504
NES,-0.5692596435546875
IRR,0.3308372497558594
TUN,2.9331436157226562
IWV,1.3932151794433594
EON,0.07185649871826172
STO,1.2286291122436523
ITW,-0.6852717399597168
SFW,2.4458789825439453
IFU,1.5091094970703125
VFI,0.35919666290283203
EEI,3.0124101638793945
SFG,4.81582498550415
LOS,3.414541244506836
SFV,2.690182685852051
IFO,1.9115886688232422
RTE,4.235167026519775
MER,4.356906890869141
AFN,3.6297402381896973
APC,4.060194969177246
SFN,3.9441380500793457
SSY,3.9436159133911133
PUN,5.383090972900391
LTL,3.0051259994506836
UOS,2.722231864929199
CGF,3.0182485580444336
AHT,1.955108642578125
VET,2.29061222076416
ABW,1.9876184463500977
PWW,3.294618606567383
