zeo,MMD
CHA,0.14692211151123047
AEL,0.42308807373046875
MFI,0.1614980697631836
LTA,0.3422999382019043
AFI,0.38855743408203125
IWR,1.1735315322875977
BEA,0.10616302490234375
MTW,0.16246891021728516
MEL,0.05288505554199219
LEV,0.5053911209106445
FAU,0.5221700668334961
BEC,1.1751980781555176
FER,0.54296875
ATO,1.0769572257995605
MWW,0.8127937316894531
IMF,1.848557472229004
AEN,1.8642559051513672
STF,0.6425962448120117
MAZ,0.4996366500854492
AEI,0.9000997543334961
GIS,1.1497502326965332
TON,0.3311948776245117
ITE,0.788142204284668
NON,1.4127564430236816
MOR,0.6752681732177734
AST,1.0354938507080078
PHI,0.6380510330200195
SAV,0.6152839660644531
UOV,2.7863521575927734
ITT,1.4953265190124512
MTT,0.21892929077148438
ITG,1.7866792678833008
CON,1.0055384635925293
NSI,0.9343852996826172
ERI,0.47559261322021484
MTN,0.796196460723877
MRE,0.8832340240478516
AFR,1.810755729675293
SWY,2.2275094985961914
LAU,0.9145455360412598
DDR,0.6428680419921875
AFX,1.2671217918395996
UFI,3.191798210144043
ISV,0.867802619934082
ANA,0.6676664352416992
CLO,2.8814687728881836
OFF,2.3227739334106445
STI,3.3156418800354004
CTH,2.3539271354675293
SFS,3.0049376487731934
AWO,1.4358091354370117
DOH,2.4899988174438477
SOD,0.5472049713134766
STW,1.4777498245239258
UOZ,1.6639442443847656
MEI,3.0905909538269043
ETL,0.8104028701782227
AVE,1.9248929023742676
SZR,0.03628730773925781
JST,2.3612852096557617
IFR,2.4878454208374023
IFW,3.7077341079711914
CGS,1.677525520324707
PWN,1.6250762939453125
ATS,1.975168228149414
RTH,1.3973388671875
EUO,0.0934286117553711
EMT,0.8365168571472168
BPH,0.7374677658081055
AWW,2.9616522789001465
ASV,0.2565135955810547
IHW,2.1228561401367188
RWY,3.727416515350342
LTJ,3.111809253692627
SFH,1.707000732421875
NES,-0.5258264541625977
IRR,2.4163198471069336
TUN,2.572939872741699
IWV,0.7934474945068359
EON,0.17175674438476562
STO,1.0721206665039062
ITW,-0.2111063003540039
SFW,3.388878345489502
IFU,2.5619096755981445
VFI,1.8085365295410156
EEI,3.557960033416748
SFG,4.9710869789123535
LOS,4.5148468017578125
SFV,3.506873607635498
IFO,2.4098548889160156
RTE,4.0766496658325195
MER,4.029087543487549
AFN,4.07411527633667
APC,4.642178535461426
SFN,3.9845433235168457
SSY,3.8450846672058105
PUN,4.293674945831299
LTL,3.231074333190918
UOS,3.635164260864258
CGF,2.6948299407958984
AHT,3.4998726844787598
VET,2.750760078430176
ABW,3.8327503204345703
PWW,3.544137477874756
