zeo,MMD
CHA,2.201970100402832
AEL,2.3583803176879883
MFI,2.9644317626953125
LTA,3.3474206924438477
AFI,3.8700084686279297
IWR,4.176857948303223
BEA,3.2336196899414062
MTW,3.350399971008301
MEL,3.092679977416992
LEV,3.1064023971557617
FAU,3.380122184753418
BEC,4.5760345458984375
FER,3.072127342224121
ATO,4.074006080627441
MWW,4.378471851348877
IMF,4.352465629577637
AEN,4.927021503448486
STF,3.132901668548584
MAZ,3.3423290252685547
AEI,3.400300979614258
GIS,3.7226295471191406
TON,3.308124542236328
ITE,3.234452247619629
NON,4.659314155578613
MOR,3.2191200256347656
AST,4.358268737792969
PHI,3.4328155517578125
SAV,2.010171890258789
UOV,5.822278022766113
ITT,4.4873576164245605
MTT,3.059718132019043
ITG,4.625845432281494
CON,3.9607934951782227
NSI,3.053156852722168
ERI,2.9678659439086914
MTN,4.026320934295654
MRE,4.347557544708252
AFR,3.0353260040283203
SWY,2.062915802001953
LAU,4.549144744873047
DDR,3.203601837158203
AFX,3.6005945205688477
UFI,5.777083873748779
ISV,4.875915050506592
ANA,3.3208131790161133
CLO,5.878201007843018
OFF,4.6874237060546875
STI,6.641980171203613
CTH,6.137745380401611
SFS,5.889528274536133
AWO,4.933500289916992
DOH,5.810169219970703
SOD,3.765369415283203
STW,5.520977973937988
UOZ,4.473113536834717
MEI,3.4949769973754883
ETL,4.0502214431762695
AVE,3.507969856262207
SZR,3.087617874145508
JST,4.840836524963379
IFR,4.149896621704102
IFW,5.902992248535156
CGS,5.136379718780518
PWN,4.8267412185668945
ATS,6.235808372497559
RTH,4.3807196617126465
EUO,2.750607490539551
EMT,3.5207176208496094
BPH,3.0110387802124023
AWW,5.854830265045166
ASV,3.504061698913574
IHW,4.595370292663574
RWY,7.263448715209961
LTJ,6.001894950866699
SFH,4.5625786781311035
NES,2.5539913177490234
IRR,6.9425458908081055
TUN,4.821529388427734
IWV,3.0586977005004883
EON,2.7827653884887695
STO,5.129103660583496
ITW,3.188755512237549
SFW,4.840027809143066
IFU,6.877689361572266
VFI,5.550769805908203
EEI,5.719972610473633
SFG,7.268692493438721
LOS,6.927218437194824
SFV,5.040182113647461
IFO,6.564929485321045
RTE,7.268385410308838
MER,7.277703285217285
AFN,6.852853775024414
APC,2.120783805847168
SFN,6.929952144622803
SSY,6.9063191413879395
PUN,6.965959072113037
LTL,5.4302873611450195
UOS,6.970946788787842
CGF,6.49979305267334
AHT,6.883757591247559
VET,6.479404926300049
ABW,7.025930404663086
PWW,6.011754035949707
