zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.9670629501342773
AEL,CCCNCCC,2.3795366287231445
CHA,OSDA-free,3.0948972702026367
MFI,OSDA-free,3.1704463958740234
CHA,CCN(CC)CC,1.561997413635254
LTA,C[N+](C)(C)C,3.4223523139953613
MEL,CCCC[N+](CCCC)(CCCC)CCCC,3.131056785583496
CHA,C1COCCN1,1.6813850402832031
ATO,CCCNCCC,4.074006080627441
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.722884654998779
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,4.798245906829834
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,4.352465629577637
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,4.016956329345703
LEV,C[N+]12CCC(CC1)CC2,3.847579002380371
AFI,CCCN(CCC)CCC,4.8561906814575195
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.632842063903809
MAZ,OSDA-free,3.3588199615478516
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,5.093225002288818
AEN,CC[n+]1ccn(C)c1C,5.3703932762146
FAU,C1COCCOCCOCCOCCOCCO1,3.457695960998535
FAU,CC[N+](CC)(CC)CC,3.969040870666504
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,5.822278022766113
PHI,OSDA-free,3.556516647338867
GIS,CCCNCCC,4.656299591064453
LEV,C[N+]1(C)CCCCC1,3.5143394470214844
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,4.4873576164245605
FER,C[N+]1(Cc2ccccc2)CCCC1,4.617898941040039
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,4.625845432281494
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,6.133724689483643
SAV,C1CNCCCNCCNCCNC1,2.0034351348876953
AEI,CC[P+](CC)(CC)CC,3.7070817947387695
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,4.017009258270264
NSI,c1cc(-c2ccncc2)ccn1,3.0699939727783203
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,4.095830917358398
FER,C1CNCCN1,3.4967098236083984
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,5.6699042320251465
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,3.18947696685791
MWW,CCCCCCC[N+](C)(C)C,6.869988441467285
MFI,CCN,3.6268773078918457
TON,NCCCCCCCCN,3.242875099182129
AFR,CCC[N+](CCC)(CCC)CCC,3.0353260040283203
AST,c1ccncc1,6.052403926849365
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,4.478582382202148
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,3.1172914505004883
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,3.6522774696350098
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,2.062915802001953
STF,CCC1CCCC[N+]12CCCCC2,4.730987548828125
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,2.9940853118896484
CHA,CC(C)NC(C)C,3.808809280395508
MFI,CCCN(CCC)CCCCCN(CCC)CCC,3.4321632385253906
ITE,NCCNCCNCCNCCNCCN,5.046141624450684
ISV,CC1(C)CC2CC(C)(C1)C[N+]21CCCCC1,4.875915050506592
UFI,CC[N+](CC)(CC)CC,5.777083873748779
MTW,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,5.526539325714111
CLO,C1CN2CCC1CC2,5.878201007843018
MTW,CCC(CC)n1cc[n+](C(CC)CC)c1,3.480720043182373
AFI,[CH]1C=CC=C1,6.836082935333252
MFI,CC[N+](CC)(CC)CCC[N+](CC)(CC)CC,3.760409355163574
LAU,c1c[nH]cn1,4.933948993682861
LEV,CC[N+](C)(C)CC,2.1046905517578125
OFF,C[N+](C)(C)Cc1ccccc1,4.6874237060546875
FER,NCCCCN,3.9846200942993164
DDR,C[N+]1(C)C2CCC1CC(O)C2,3.1213760375976562
STI,CC[N+](CC)(CC)CC,6.641980171203613
AFX,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,4.01558256149292
STF,CC1(C)C2CCC[N+](C)(C)C1C2,3.1919612884521484
MTN,C1CCNC1,4.686385154724121
AFI,CCN(C(C)C)C(C)C,6.435147285461426
AEN,CC[N+](CC)(CC)CC,5.147853374481201
BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1,3.580341339111328
AST,CC(C)[N+](C)(C)C,5.009692192077637
MTW,C1CN2CCN1CC2,5.68807315826416
BEC,CCC[N+]1(CCC)CCC([N+]2(CCC)CCCC2)CC1,4.209728240966797
MTW,C1CCC[N+]2(CC1)CCCCC2,3.4808225631713867
BEC,OCC1CCCN1Cc1cccc(CN2CCCC2CO)c1,6.637284755706787
ITE,C1CC[N+]23CCCCC2(C1)CCCC3,4.021649360656738
MFI,C1CCNC1,3.376819610595703
MTW,CC(C)(C)c1cccc(C(C)(C)C)n1,5.477038860321045
NON,CC1CCCN1,7.024504661560059
SFS,CC[N+]1(CC)C(C)CC[C@H]2CCCCC21,6.672392845153809
