zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.247960090637207
AEL,CCCNCCC,1.473069190979004
CHA,OSDA-free,1.314518928527832
MFI,OSDA-free,0.2453165054321289
CHA,CCN(CC)CC,1.9214744567871094
LTA,C[N+](C)(C)C,1.2469501495361328
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.20275592803955078
CHA,C1COCCN1,0.5696334838867188
ATO,CCCNCCC,2.5036449432373047
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.7340168952941895
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.1547870635986328
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.6952152252197266
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.20052719116210938
LEV,C[N+]12CCC(CC1)CC2,0.3134012222290039
AFI,CCCN(CCC)CCC,0.5006771087646484
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.4768943786621094
MAZ,OSDA-free,0.6371831893920898
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,2.087831497192383
AEN,CC[n+]1ccn(C)c1C,0.8221244812011719
FAU,C1COCCOCCOCCOCCOCCO1,0.9766035079956055
FAU,CC[N+](CC)(CC)CC,1.7187252044677734
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,3.0838398933410645
PHI,OSDA-free,1.2475204467773438
GIS,CCCNCCC,3.579041004180908
LEV,C[N+]1(C)CCCCC1,1.310256004333496
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.371117115020752
FER,C[N+]1(Cc2ccccc2)CCCC1,0.18561840057373047
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.0610132217407227
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.8416576385498047
SAV,C1CNCCCNCCNCCNC1,2.695385456085205
AEI,CC[P+](CC)(CC)CC,2.668822765350342
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.8047366142272949
NSI,c1cc(-c2ccncc2)ccn1,2.130443572998047
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.5683746337890625
FER,C1CNCCN1,0.6101303100585938
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.6024713516235352
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,2.1378793716430664
MWW,CCCCCCC[N+](C)(C)C,0.6327104568481445
MFI,CCN,0.47438907623291016
TON,NCCCCCCCCN,0.5841712951660156
AFR,CCC[N+](CCC)(CCC)CCC,0.6565256118774414
AST,c1ccncc1,1.8444232940673828
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,1.1299543380737305
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.42799854278564453
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.855717658996582
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,3.1378402709960938
STF,CCC1CCCC[N+]12CCCCC2,1.9058504104614258
