zeo,osda,WSD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.27106536810660714
AEL,CCCNCCC,0.4030475217186628
CHA,OSDA-free,0.11983316284386636
MFI,OSDA-free,0.043629447885184566
CHA,CCN(CC)CC,0.6510408248717097
LTA,C[N+](C)(C)C,0.2758149569119891
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.13337620034552167
CHA,C1COCCN1,0.17827626589271578
ATO,CCCNCCC,0.20091905132965726
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.5260105143756237
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,0.18605611962449425
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.03502705316931126
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,0.04120717015284432
LEV,C[N+]12CCC(CC1)CC2,0.09981856249121535
AFI,CCCN(CCC)CCC,0.029755652806686017
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.15665325976447275
MAZ,OSDA-free,0.05626253738557235
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,0.6557430182012816
AEN,CC[n+]1ccn(C)c1C,0.05133958890882388
FAU,C1COCCOCCOCCOCCOCCO1,0.0921721723552048
FAU,CC[N+](CC)(CC)CC,0.3662558463019683
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1.1465617332076445
PHI,OSDA-free,0.11206736046264551
GIS,CCCNCCC,1.602031446731007
LEV,C[N+]1(C)CCCCC1,0.07048869292193617
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.48451498389168746
FER,C[N+]1(Cc2ccccc2)CCCC1,0.09823358673549015
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.23194002989219256
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.3428905285036431
SAV,C1CNCCCNCCNCCNC1,1.210465125208807
AEI,CC[P+](CC)(CC)CC,1.0686617332212431
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.5393554159307461
NSI,c1cc(-c2ccncc2)ccn1,1.1779099575674485
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.2635869871957968
FER,C1CNCCN1,0.12374669724961115
MTW,C[N+]1(Cc2ccccc2)CCC(CCCCCC2CC[N+](C)(Cc3ccccc3)CC2)CC1,0.16744587698730345
BEA,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.5360457043792916
MWW,CCCCCCC[N+](C)(C)C,0.3678556619384879
MFI,CCN,0.14100824182369545
TON,NCCCCCCCCN,0.21094597081758942
AFR,CCC[N+](CCC)(CCC)CCC,0.3787483294990396
AST,c1ccncc1,0.11973930910683067
AEI,C[C@H]1C[C@@H](C)C[N+](C)(C)C1,0.013453858582966497
MTT,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.417469802983483
LTA,Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.23894145970288377
SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1,0.7605235987686918
STF,CCC1CCCC[N+]12CCCCC2,0.5269208171638093
BEA,CC[N+]1(CC)CC2C3C=CC(C2C1)C1C[N+](CC)(CC)CC31,0.09636425103593715
CHA,CC(C)NC(C)C,0.8121371316071031
