zeo,WSD
CHA,0.11217167382358809
AEL,0.3850680896413631
MFI,0.030192067581340177
LTA,0.16990114713480178
AFI,0.0712542713980305
IWR,0.25014894896347406
BEA,0.07479113135003228
MTW,0.028202984414511502
MEL,0.07013518775788757
LEV,0.13953652962360852
FAU,0.2715207584786812
BEC,0.09876114882486683
FER,0.10943410109880314
ATO,0.08149187490307382
MWW,0.4182981732292828
IMF,0.1078918518618946
AEN,0.07734489249847645
STF,0.2183970425311556
MAZ,0.11133225831276534
AEI,0.3102051991192261
GIS,0.8378781529316595
TON,0.09686641827303523
ITE,0.22937146190812646
NON,0.14137265775581095
MOR,0.08901378430347767
AST,0.24637015647688734
PHI,0.05092782338085858
SAV,0.9902081035850137
UOV,0.6826043125640331
ITT,0.35161888839319205
MTT,0.207102856899996
ITG,0.3249426302369614
CON,0.3290442461000692
NSI,1.1618175712786694
ERI,0.1171277637609906
MTN,0.4446942357206851
MRE,0.1471577932686314
AFR,0.2099270626009713
SWY,0.8888579560034988
LAU,0.4577203345918311
DDR,0.34088871881478927
AFX,0.9889483610718989
UFI,0.5971696812080325
ISV,0.33126125457859573
ANA,0.1464907622701196
CLO,0.37081194847724236
OFF,0.08838019018449743
STI,1.3298880294040383
CTH,0.11067441952969079
SFS,0.6652277611453709
AWO,0.09216931207163993
DOH,0.5940776876371803
SOD,0.22420535147001125
STW,0.2421932387546723
UOZ,0.7900731600797821
MEI,0.6080741930210387
ETL,0.24871295195316173
AVE,0.6643754107146831
SZR,0.24227827996546766
JST,1.3042202193249528
IFR,0.569516665288847
IFW,0.9077902545064369
CGS,0.9856721844887486
PWN,0.020501410157536766
ATS,0.09177972416981418
RTH,0.49345117741314803
EUO,0.5365061798154176
EMT,1.0455235848012132
BPH,0.24877604160820183
AWW,1.3922633680931387
ASV,0.5488162158146188
IHW,0.6460926630085062
RWY,1.572481647907492
LTJ,0.9327940155600923
SFH,1.3596387490174886
NES,0.3154435193542459
IRR,0.11261230695538334
TUN,0.1580519369198136
IWV,0.2718629171588746
EON,0.1905838449895194
STO,0.7093122384120691
ITW,0.7499669812789718
SFW,0.6451567514807665
IFU,1.2146247032925706
VFI,0.5158099550853246
EEI,0.6162586250437334
SFG,1.7198566563990385
LOS,0.8837614872619874
SFV,1.0220051152661336
IFO,1.2338762871394748
RTE,1.709906986649857
MER,1.932611597652069
AFN,0.2287521215908124
APC,1.0044516688846814
SFN,0.5314140026314291
SSY,0.5066192803315326
PUN,1.20039495337855
LTL,0.814643622130877
UOS,0.36019019975679345
CGF,1.695107444501971
AHT,0.1314847600711161
VET,0.10450807314449798
ABW,0.6518937015589754
PWW,0.6223854170488614
