zeo,MMD
CHA,0.19496440887451172
AEL,1.0454826354980469
MFI,0.06761837005615234
LTA,0.3580741882324219
AFI,0.07231426239013672
IWR,0.8172483444213867
BEA,0.09365177154541016
MTW,0.06479549407958984
MEL,0.09983444213867188
LEV,0.28362560272216797
FAU,0.4105243682861328
BEC,0.3215341567993164
FER,0.029084205627441406
ATO,1.4051084518432617
MWW,1.0922183990478516
IMF,1.3864822387695312
AEN,0.8656301498413086
STF,0.5801186561584473
MAZ,0.5162239074707031
AEI,1.2842674255371094
GIS,1.646265983581543
TON,0.12614059448242188
ITE,1.400423526763916
NON,0.14553451538085938
MOR,0.06362056732177734
AST,0.46024036407470703
PHI,0.7820444107055664
SAV,2.152083396911621
UOV,4.809600353240967
ITT,2.2239761352539062
MTT,0.24322032928466797
ITG,1.6510872840881348
CON,0.592505931854248
NSI,1.8626112937927246
ERI,0.35964393615722656
MTN,0.5574049949645996
MRE,0.7555932998657227
AFR,0.6052179336547852
SWY,3.516655921936035
LAU,1.04901123046875
DDR,0.9466619491577148
AFX,1.2101011276245117
UFI,3.143993854522705
ISV,4.051695346832275
ANA,-0.0171051025390625
CLO,1.7687549591064453
OFF,1.351506233215332
STI,3.8607077598571777
CTH,0.3957185745239258
SFS,2.125403881072998
AWO,0.42237186431884766
DOH,3.1138877868652344
SOD,0.4325871467590332
STW,-0.08892154693603516
UOZ,2.0471057891845703
MEI,4.142364025115967
ETL,0.972376823425293
AVE,1.0283613204956055
SZR,0.11684894561767578
JST,1.3468446731567383
IFR,2.1785526275634766
IFW,0.49266719818115234
CGS,2.141904830932617
PWN,0.18556594848632812
ATS,1.1347389221191406
RTH,1.155747413635254
EUO,0.008716583251953125
EMT,1.1061902046203613
BPH,0.6749296188354492
AWW,2.0045666694641113
ASV,1.4433116912841797
IHW,1.4990053176879883
RWY,5.109307765960693
LTJ,3.065824508666992
SFH,1.5911540985107422
NES,-1.1145544052124023
IRR,0.7771215438842773
TUN,2.711456298828125
IWV,0.13965511322021484
EON,0.4763364791870117
STO,1.283203125
ITW,-0.29149436950683594
SFW,3.875302791595459
IFU,2.2315168380737305
VFI,0.35589122772216797
EEI,4.337871551513672
SFG,4.269405364990234
LOS,3.5704808235168457
SFV,5.288690090179443
IFO,5.010085582733154
RTE,2.868321418762207
MER,4.724249839782715
AFN,1.5104150772094727
APC,5.736771583557129
SFN,3.2626752853393555
SSY,1.8682498931884766
PUN,4.331459999084473
LTL,4.215536117553711
UOS,3.039064407348633
CGF,3.769656181335449
AHT,1.1355657577514648
VET,1.0163955688476562
ABW,2.4987478256225586
PWW,2.133298873901367
