zeo,MMD
CHA,0.29991626739501953
AEL,1.4421586990356445
MFI,0.14107990264892578
LTA,0.5437173843383789
AFI,0.23316669464111328
IWR,0.7954721450805664
BEA,0.1282672882080078
MTW,0.12030887603759766
MEL,0.40477561950683594
LEV,0.1812725067138672
FAU,0.2029438018798828
BEC,0.3333253860473633
FER,0.13828086853027344
ATO,1.875
MWW,0.5145320892333984
IMF,1.2536983489990234
AEN,0.31855010986328125
STF,0.3496513366699219
MAZ,0.6955080032348633
AEI,0.8856868743896484
GIS,1.4384551048278809
TON,0.1701364517211914
ITE,0.6640262603759766
NON,0.23736858367919922
MOR,0.08768749237060547
AST,0.9712066650390625
PHI,0.7714967727661133
SAV,1.8773531913757324
UOV,3.240293025970459
ITT,1.7706265449523926
MTT,0.16199684143066406
ITG,1.590233325958252
CON,0.7901697158813477
NSI,2.565474033355713
ERI,0.2853240966796875
MTN,0.781313419342041
MRE,0.48203277587890625
AFR,0.9155168533325195
SWY,4.126037120819092
LAU,0.6189785003662109
DDR,1.263136386871338
AFX,1.5193743705749512
UFI,3.3374338150024414
ISV,1.315882682800293
ANA,0.16152667999267578
CLO,2.4054698944091797
OFF,0.7814922332763672
STI,3.781093120574951
CTH,0.6157197952270508
SFS,1.847951889038086
AWO,0.3981895446777344
DOH,2.1706080436706543
SOD,0.5123658180236816
STW,0.0728597640991211
UOZ,2.1423425674438477
MEI,5.37852668762207
ETL,1.0993719100952148
AVE,3.1440882682800293
SZR,0.15896987915039062
JST,2.1733570098876953
IFR,2.1407546997070312
IFW,1.445786476135254
CGS,2.61960506439209
PWN,1.0255041122436523
ATS,0.5678243637084961
RTH,0.5709457397460938
EUO,0.1139974594116211
EMT,1.224752426147461
BPH,0.39168500900268555
AWW,2.361670970916748
ASV,1.1379432678222656
IHW,1.3914737701416016
RWY,6.1395111083984375
LTJ,3.7950377464294434
SFH,1.8373088836669922
NES,-0.7360830307006836
IRR,1.844477653503418
TUN,2.947646141052246
IWV,-0.21272754669189453
EON,0.09642982482910156
STO,1.152756690979004
ITW,-0.7769994735717773
SFW,4.116985321044922
IFU,5.598411560058594
VFI,1.1804399490356445
EEI,5.399899959564209
SFG,3.9720187187194824
LOS,4.436347484588623
SFV,6.791697978973389
IFO,3.938138484954834
RTE,4.554137229919434
MER,5.394839286804199
AFN,2.118612289428711
APC,5.184311389923096
SFN,3.8206043243408203
SSY,1.4322052001953125
PUN,5.39666748046875
LTL,3.7360405921936035
UOS,2.708608627319336
CGF,3.8672566413879395
AHT,1.8024282455444336
VET,0.2804718017578125
ABW,2.9762744903564453
PWW,3.6880178451538086
