zeo,WSD
CHA,0.11849128574118246
AEL,0.3839382004104852
MFI,0.03819750936593594
LTA,0.31902434423219783
AFI,0.02928826943201271
IWR,0.4622413837025186
BEA,0.06788372681971896
MTW,0.032530978398003875
MEL,0.23944412532198986
LEV,0.07399167693285187
FAU,0.05224871893873766
BEC,0.13973708333882054
FER,0.06378850898812918
ATO,0.13155935671802715
MWW,0.17371089800786763
IMF,0.029780151832795233
AEN,0.03728384989046267
STF,0.25895628287118955
MAZ,0.056654638036060564
AEI,0.17652646514862783
GIS,0.6639875492821186
TON,0.07233530453783449
ITE,0.20052231129753134
NON,0.12379565680716444
MOR,0.053231188402333006
AST,0.3018296650049531
PHI,0.048682631460114714
SAV,0.8688313485996138
UOV,1.0810794252638158
ITT,0.41913769462810957
MTT,0.19533801654075716
ITG,0.587872750406147
CON,0.3941963998278487
NSI,1.2620149878501916
ERI,0.10234563503571445
MTN,0.3506598291088595
MRE,0.16412876565987192
AFR,0.2668055173030921
SWY,1.2973885893845787
LAU,0.24552945222496078
DDR,0.34366412315233924
AFX,0.954192928379914
UFI,0.4061672995554054
ISV,0.32377535658436524
ANA,0.14262672311288155
CLO,0.2332596970037894
OFF,0.010271235236822378
STI,0.9158951488454914
CTH,0.10679844272738057
SFS,0.38514350729224245
AWO,0.041956865445998165
DOH,0.9923693684405488
SOD,0.21660645905152504
STW,0.0574605295256878
UOZ,0.7039681497713075
MEI,0.9595395887214608
ETL,0.10928505514474976
AVE,0.5677667813555003
SZR,0.19203128028672023
JST,1.8560333237283329
IFR,0.625218938095983
IFW,0.6729558092243544
CGS,0.818175091549399
PWN,0.002737640622918269
ATS,0.014666396839003072
RTH,0.4109866007159713
EUO,0.2039223792276168
EMT,1.0176483051620318
BPH,0.2390906737683539
AWW,0.6531551958821978
ASV,0.7198997478434355
IHW,0.192170587735989
RWY,0.6167148787438654
LTJ,1.027641371720923
SFH,1.1991038489810035
NES,0.20290423335141097
IRR,0.05364414658044538
TUN,0.06857536936250698
IWV,0.18455405477237713
EON,0.29765011832217625
STO,0.42554557229075624
ITW,0.43644333356620957
SFW,1.1800210170494747
IFU,1.1841676598171424
VFI,0.6687726889019903
EEI,1.405923345571152
SFG,1.551908067590169
LOS,0.7858098025555764
SFV,1.8876458633526059
IFO,1.2307905679449163
RTE,1.8808008945708208
MER,1.9139759551059854
AFN,0.1794163299367303
APC,0.8853865140439354
SFN,0.6596111942291465
SSY,0.1719193921654248
PUN,0.9975725804063065
LTL,1.191282481273156
UOS,0.07229555434974429
CGF,0.9188390599880197
AHT,0.022998277388147473
VET,0.003961750751287801
ABW,0.8304561693960529
PWW,0.1743498339490977
