zeo,osda,MMD
CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.029153823852539
AEL,CCCNCCC,1.459641456604004
CHA,OSDA-free,1.3102035522460938
MFI,OSDA-free,0.47138214111328125
CHA,CCN(CC)CC,0.6224040985107422
LTA,C[N+](C)(C)C,0.9485235214233398
MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.6496095657348633
CHA,C1COCCN1,1.3078947067260742
ATO,CCCNCCC,1.875
IWR,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.5084352493286133
LTA,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,1.8441314697265625
IMF,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1.2536983489990234
IWR,CC[N+]1(CC)CC2C3C(C)=CC(C)(C2C1)C1C[N+](CC)(CC)CC31,1.0975027084350586
LEV,C[N+]12CCC(CC1)CC2,0.48459625244140625
AFI,CCCN(CCC)CCC,0.5368556976318359
BEC,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.4383687973022461
MAZ,OSDA-free,0.7346973419189453
MWW,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,1.54876708984375
AEN,CC[n+]1ccn(C)c1C,0.5637149810791016
FAU,C1COCCOCCOCCOCCOCCO1,0.30889320373535156
FAU,CC[N+](CC)(CC)CC,1.1203250885009766
UOV,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,3.240293025970459
PHI,OSDA-free,0.9668188095092773
GIS,CCCNCCC,3.037677764892578
LEV,C[N+]1(C)CCCCC1,0.9069709777832031
ITT,C[N+](C)(C)CCCCCC[N+](C)(C)C,1.7706265449523926
FER,C[N+]1(Cc2ccccc2)CCCC1,0.6366281509399414
ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,1.590233325958252
BEA,C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.29262542724609375
SAV,C1CNCCCNCCNCCNC1,2.672757625579834
AEI,CC[P+](CC)(CC)CC,2.4819765090942383
AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,1.0888862609863281
NSI,c1cc(-c2ccncc2)ccn1,2.9258594512939453
CON,CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.985344409942627
FER,C1CNCCN1,0.36197853088378906
