zeo,WSD
CHA,0.6915888109155776
AEL,1.3144515580389102
MFI,0.49629381281008855
LTA,1.3885740835527682
AFI,1.4102644390662282
IWR,1.0030844646365935
BEA,0.5528461438603665
MTW,0.3860390471604317
MEL,1.0300494323470546
LEV,0.9342049881738475
FAU,1.5531658149142613
BEC,0.763755982572992
FER,0.9064549297200792
ATO,1.9053923579797363
MWW,0.6945346014253211
IMF,1.4161166860110557
AEN,1.5867650307885581
STF,1.0594662513553337
MAZ,0.4871583325338226
AEI,0.9956137222762413
GIS,1.1721407023919568
TON,0.6541592558247399
ITE,1.3311778091094217
NON,2.093884551357542
MOR,1.0465852138011646
AST,1.759098313032305
PHI,0.610837515302365
SAV,1.519619276775752
UOV,0.9947217472108765
ITT,1.0669915890237074
MTT,0.7127015367084698
ITG,1.305428636552202
CON,1.104980028749961
NSI,1.2684439645398842
ERI,1.194948784246147
MTN,1.0799426209559873
MRE,0.1788125886425042
AFR,1.7656976479189224
SWY,1.5131641560829838
LAU,0.8411725841204467
DDR,1.0959472346028662
AFX,1.4864621694469735
UFI,1.294674727896047
ISV,0.6532090982299077
ANA,1.7921663072182044
CLO,1.8429225603630106
OFF,0.9781731752012581
STI,0.618636902213499
CTH,0.9336467126196468
SFS,1.184200592513046
AWO,1.6442250646418657
DOH,2.329964036163814
SOD,1.5161239783391651
STW,0.25735412321046336
UOZ,1.7845044923788413
MEI,0.817806597158066
ETL,1.0228087429725266
AVE,1.994971069200819
SZR,0.7750117527191647
JST,2.4784466955881888
IFR,1.4030120908770023
IFW,0.48149736136370724
CGS,0.35726069259406756
PWN,1.0648171751660094
ATS,1.7203169919449006
RTH,0.9396288492062137
EUO,0.8853398201861005
EMT,2.1087978350325844
BPH,1.2895611789854042
AWW,1.7401074755509573
ASV,1.4252981572776724
IHW,1.4682932016116466
RWY,2.227655578952907
LTJ,1.3063009790656337
SFH,2.273764890706842
NES,0.7332371574648232
IRR,0.94250114539899
TUN,1.4260370201663868
IWV,0.961703755318136
EON,0.9055018978253796
STO,0.7278853759782181
ITW,1.0230950384250916
SFW,1.5058705556093899
IFU,1.019896990025854
VFI,2.347444205109467
EEI,1.7129263888047244
SFG,2.506083244684975
LOS,2.0753587516815335
SFV,1.5033903370861266
IFO,0.08680198854644025
RTE,2.0296757828534666
MER,1.7128423701180768
AFN,1.5241803766472357
APC,1.1360208392695916
SFN,0.9527081252160756
SSY,0.9101085370683539
PUN,1.9037903398878955
LTL,1.1458556277422562
UOS,0.5173022331359669
CGF,0.09256586820473124
AHT,2.1365311221624266
VET,0.265255398627982
ABW,1.3726211641407062
PWW,1.3856944346202447
