zeo,MMD
CHA,1.37703275680542
AEL,3.421143054962158
MFI,1.5384745597839355
LTA,1.7692217826843262
AFI,2.448284149169922
IWR,1.9902291297912598
BEA,1.255960464477539
MTW,0.9138479232788086
MEL,3.2362194061279297
LEV,3.325033187866211
FAU,4.093963146209717
BEC,1.9868359565734863
FER,2.338747024536133
ATO,5.502858638763428
MWW,2.879128932952881
IMF,5.2505645751953125
AEN,4.274518966674805
STF,2.389285087585449
MAZ,3.4662561416625977
AEI,4.143182277679443
GIS,3.122349739074707
TON,1.7376904487609863
ITE,4.325571537017822
NON,4.764466285705566
MOR,2.733962059020996
AST,3.6366920471191406
PHI,3.4864706993103027
SAV,4.371730804443359
UOV,5.6027727127075195
ITT,4.267858505249023
MTT,1.3983397483825684
ITG,3.4279375076293945
CON,2.589576244354248
NSI,4.095308780670166
ERI,2.7527008056640625
MTN,4.204867839813232
MRE,1.264984130859375
AFR,5.23427677154541
SWY,6.4258036613464355
LAU,1.666891098022461
DDR,3.5217819213867188
AFX,3.639443874359131
UFI,5.89919376373291
ISV,4.63609504699707
ANA,3.2544846534729004
CLO,6.2296247482299805
OFF,6.02747106552124
STI,5.3967671394348145
CTH,5.982694149017334
SFS,5.77546501159668
AWO,4.543519020080566
DOH,5.27698278427124
SOD,3.1075477600097656
STW,3.621858596801758
UOZ,4.807735919952393
MEI,6.0351762771606445
ETL,5.666518211364746
AVE,5.460142135620117
SZR,2.476229190826416
JST,4.767906188964844
IFR,6.19467830657959
IFW,4.5810322761535645
CGS,2.036391258239746
PWN,6.073303699493408
ATS,5.551501274108887
RTH,3.2646241188049316
EUO,3.0758185386657715
EMT,4.430971145629883
BPH,2.2095589637756348
AWW,4.529329776763916
ASV,3.74967622756958
IHW,6.484154224395752
RWY,6.3123674392700195
LTJ,5.279979705810547
SFH,4.854494571685791
NES,1.2740240097045898
IRR,6.4380645751953125
TUN,7.118936538696289
IWV,4.926189422607422
EON,3.456157684326172
STO,5.032814979553223
ITW,1.581474781036377
SFW,6.987890720367432
IFU,5.9388251304626465
VFI,4.430107116699219
EEI,7.156033515930176
SFG,7.666165351867676
LOS,7.369815349578857
SFV,7.146111965179443
IFO,4.50582218170166
RTE,6.799488067626953
MER,6.545992374420166
AFN,5.771020412445068
APC,6.951941967010498
SFN,6.345588207244873
SSY,6.78989839553833
PUN,6.156601428985596
LTL,6.210882663726807
UOS,6.121811866760254
CGF,3.815657615661621
AHT,7.450736999511719
VET,4.287687301635742
ABW,5.680530548095703
PWW,6.052957057952881
