zeo,Si/Al_ae,Si/Al_pred_mean,Si/Al_true_mean,Al/P_ae,Al/P_pred_mean,Al/P_true_mean,Si/Ge_ae,Si/Ge_pred_mean,Si/Ge_true_mean,Si/B_ae,Si/B_pred_mean,Si/B_true_mean,Na/T_ae,Na/T_pred_mean,Na/T_true_mean,K/T_ae,K/T_pred_mean,K/T_true_mean,OH/T_ae,OH/T_pred_mean,OH/T_true_mean,F/T_ae,F/T_pred_mean,F/T_true_mean,H2O/T_ae,H2O/T_pred_mean,H2O/T_true_mean,sda1/T_ae,sda1/T_pred_mean,sda1/T_true_mean,cryst_temp_ae,cryst_temp_pred_mean,cryst_temp_true_mean,cryst_time_ae,cryst_time_pred_mean,cryst_time_true_mean
CHA,51.95120143890381,64.39601135253906,12.444809913635254,0.60617695748806,0.06545425951480865,0.6716312170028687,,,0.0,,,0.32051315903663635,0.1308111920952797,0.23670369386672974,0.10589250177145004,0.10415465384721756,0.0,0.10415465384721756,0.04678022861480713,0.2505266070365906,0.20374637842178345,0.11060349643230438,0.0,0.11060349643230438,28.224623203277588,2.569270610809326,30.793893814086914,1.6872422099113464,2.2270421981811523,0.5397999882698059,3.178558349609375,160.50460815429688,163.68316650390625,195.15898895263672,282.23046875,87.07147979736328
AEL,,,0.094783715903759,0.9481872320175171,0.0,0.9481872320175171,,,0.0,,,0.0,0.0005452509503811598,0.0,0.0005452509503811598,0.0,0.0,0.0,0.0,0.0,0.0,0.03582862392067909,0.0,0.03582862392067909,28.36856232304126,0.00661506038159132,28.37517738342285,2.507554352283478,2.915011167526245,0.40745681524276733,15.243865966796875,200.34767150878906,185.1038055419922,323.7122268676758,400.232177734375,76.51995086669922
MFI,67.16361236572266,117.82591247558594,50.66230010986328,0.05640042573213577,0.05640042573213577,0.0,,,0.7000002861022949,,,20.286149978637695,0.2674178183078766,0.5250352025032043,0.25761738419532776,0.018879050388932228,0.0,0.018879050388932228,0.29923710227012634,0.5824929475784302,0.28325584530830383,0.03375000134110451,0.0,0.03375000134110451,34.08531999588013,2.7148547172546387,36.800174713134766,1.2768853902816772,1.5975438356399536,0.32065844535827637,50.20160675048828,118.3180160522461,168.51962280273438,44.454811096191406,155.4593505859375,111.0045394897461
LTA,194.94372272491455,196.53094482421875,1.5872220993041992,0.5298002946801716,0.000225366311497055,0.5300256609916687,,,1.2743871212005615,,,0.0,0.24444137513637543,0.0,0.24444137513637543,0.0,0.0,0.0,0.5237336754798889,0.0,0.5237336754798889,0.09388519823551178,0.0,0.09388519823551178,52.50952076911926,2.489830732345581,54.999351501464844,1.8738194704055786,3.02046799659729,1.1466485261917114,235.41627502441406,370.7433166503906,135.32704162597656,1527.3789520263672,1650.77294921875,123.39399719238281
AFI,79.527723133564,80.2558822631836,0.7281591296195984,0.7090621585957706,0.004303098190575838,0.7133652567863464,,,0.0,,,2.074467658996582,0.00643555261194706,0.0,0.00643555261194706,0.004661021754145622,0.0,0.004661021754145622,0.021559977903962135,0.0,0.021559977903962135,0.0443502739071846,0.0,0.0443502739071846,37.21744704246521,1.144106149673462,38.36155319213867,2.5925172567367554,3.0307726860046387,0.4382554292678833,33.7103271484375,202.8671417236328,169.1568145751953,310.9084167480469,412.2839050292969,101.37548828125
IWR,138.06355476379395,162.8590545654297,24.795499801635742,0.0,0.0,0.0,,,8.830423355102539,,,25.956357955932617,0.0,0.0,0.0,0.0,0.0,0.0,0.1403178721666336,0.0,0.1403178721666336,0.29065966606140137,0.0,0.29065966606140137,4.526910781860352,2.952145576477051,7.479056358337402,2.7757910639047623,3.0178394317626953,0.24204836785793304,36.349609375,211.30496215820312,174.95535278320312,126.08621215820312,456.0862121582031,330.0
BEA,174.76250839233398,195.0016326904297,20.239124298095703,0.019481461495161057,0.019481461495161057,0.0,,,5.5271148681640625,,,20.745588302612305,0.0748914338182658,0.00344087858684361,0.0783323124051094,0.01669081300497055,0.0,0.01669081300497055,0.17615452408790588,0.016648277640342712,0.1928028017282486,0.18782491981983185,0.0,0.18782491981983185,12.549302577972412,2.9029183387756348,15.452220916748047,2.6288486421108246,2.8949899673461914,0.2661413252353668,34.83111572265625,191.47064208984375,156.6395263671875,50.3466796875,346.4323425292969,296.0856628417969
MTW,151.83215713500977,214.319091796875,62.486934661865234,0.0,0.0,0.0,,,0.0,,,48.18868637084961,0.06336524710059166,0.05269400402903557,0.11605925112962723,0.0,0.0,0.0,0.03205204755067825,0.09774108976125717,0.12979313731193542,0.08416017144918442,0.0,0.08416017144918442,39.36382448673248,1.6550544500350952,41.01887893676758,2.5424765050411224,2.8738479614257812,0.3313714563846588,32.70341491699219,188.13323974609375,155.42982482910156,91.72528076171875,347.2269287109375,438.95220947265625
MEL,,,30.512550354003906,0.0,0.0,0.0,,,0.0,,,7.783884048461914,0.11988216219469905,0.005257297772914171,0.12513945996761322,0.0012022065930068493,0.0,0.0012022065930068493,0.2308013616129756,0.007314425893127918,0.23811578750610352,0.033980581909418106,0.0,0.033980581909418106,42.14341692626476,0.17599530518054962,42.31941223144531,5.342349469661713,5.57280158996582,0.23045212030410767,79.1749267578125,226.0626678466797,146.8877410888672,458.0330505371094,641.7499389648438,183.71688842773438
LEV,148.51649570465088,164.35824584960938,15.841750144958496,0.27631044387817383,0.0,0.27631044387817383,,,0.3333333432674408,,,2.627408266067505,0.24350522458553314,0.0,0.24350522458553314,0.0,0.0,0.0,0.2614086866378784,0.0,0.2614086866378784,0.016179773956537247,0.0,0.016179773956537247,13.015361070632935,2.0124356746673584,15.027796745300293,1.018266424536705,1.2641127109527588,0.24584628641605377,31.252120971679688,192.71279907226562,161.46067810058594,88.73988342285156,317.5655517578125,228.82566833496094
